generation,FE,group,branchId,lineageId,source,action,mask,archiveSize,selectedPbestFingerprint,fallback
1,100,"G2_TEC",165,65,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"54D83CC68B451617B952E1D69787465490E9F6727389B7C29BCF6CF8908B3D09",false
1,100,"G2_TEC",166,66,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"B3FC70E8D50197EBBCA2DF5495C3CA3CF49A3D2FE19444C0E0B1D3243812CF06",false
1,100,"G2_TEC",167,67,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"3A6ED88413D8B3EFB25FEA49DD9FA788C512AE91F402625F24537336B524D721",false
1,100,"G2_TEC",168,68,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"1E8790E33336874FBB6033D1DEEBCDE27B2D4F51FB1FB04DC2AEB65E7F1486F3",false
1,100,"G2_TEC",169,69,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"FB0C5CA77E2F7BA0B7C8C53E64935ED348CDC41C5A01770FBAB70BA9C39F950E",false
1,100,"G2_TEC",170,70,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4AC960EB5C52AAE2743AB4188323FC61AB6957BB8A175DA3F39BCE8FB49ACCFC",false
1,100,"G2_TEC",171,71,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"55A342BF370690A3E78EFA8F4976426077A123F9FD9CCF75D7BEDBA1F60A10F4",false
1,100,"G2_TEC",172,72,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"E315C14388F88027B3CA333DEF2A9F9A4B93695DDE263119E2062AE20CDC98DB",false
1,100,"G2_TEC",173,73,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"20DD2F38A20A2AF78E5E5DD4DF74C63E51EA8106EBF6006BAA95ADB440349C37",false
1,100,"G2_TEC",174,74,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"BCBCCD65D21C8E12E95C46D637F1C735D4C7E1EF80FF6B20CC09206DE2F8CECA",false
1,100,"G2_TEC",175,75,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"7EF63FB5949E81D6B118E017BC5518CBFAE443DF2A75906F22FC79D8463198DA",false
1,100,"G2_TEC",176,76,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"17626EEDB8A0D1C377428EDCA8DE3653774384CE7866472CFC08AC8BBFC0873B",false
1,100,"G2_TEC",177,77,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"FCE67A59568047F4BBB4DE7280D01B0109CF6EB6B997DDA706C8E7C56E0E884A",false
1,100,"G2_TEC",178,78,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4D84D3905115067ECCF59B36B1FBE9D87BDB53532D3259F57302855B726E8438",false
1,100,"G2_TEC",179,79,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"C2DAA0AC19CCC8C9366DA233C7A5CB738F7CE2D772085F3488DD0406565B7C92",false
1,100,"G3_TWC",180,80,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"C25976204A0C67379FBE694F9E9FE89F04B33755E61556263FD0CE773583751D",false
1,100,"G3_TWC",181,81,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"5EE3A0202D943F3D6D7C07B3E751DDB8AE79C39B3FABBE7668533CF37484445F",false
1,100,"G3_TWC",182,82,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"E315C14388F88027B3CA333DEF2A9F9A4B93695DDE263119E2062AE20CDC98DB",false
1,100,"G3_TWC",183,83,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"9860556FA00244E28425E39713BA3E8A526A289D72DE2E9FD8EF29AE7A5E181E",false
1,100,"G3_TWC",184,84,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"7EF63FB5949E81D6B118E017BC5518CBFAE443DF2A75906F22FC79D8463198DA",false
1,100,"G3_TWC",185,85,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"54D83CC68B451617B952E1D69787465490E9F6727389B7C29BCF6CF8908B3D09",false
1,100,"G3_TWC",186,86,"WARMUP_DIRECTIONAL","DIRECTIONAL","",1,"4C43312960B7572FB3F9DC6B6929777F25921C9E00597A8063C5A034D88D3D0E",false
