runId,sourceRunId,reused,instance,instanceSha256,matrix,label,seed,status,reason,configurationSha256,initialPopulationSha256,fullEvaluations,wallClockMillis,cpuNanos,cfvfRepairs,caTaEvaluations,illegalSolutions,Fmax,Favg,FE,VarFw,highFatigueRatio,longestContinuousWork,totalNaturalRecovery,loadImbalance,frontSize
"chapter4-golden-author-bridge|FM|FM3|20260809","chapter4-golden-author-bridge|FM|FM3|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM3",20260809,COMPLETED,"MAX_FES_REACHED","b3b331b777cf7aa4051686aced19e936c54a2061e200b4c5d1a733cde5dd047b","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,155,156250000,0,0,0,0.82785334679122860,0.35224842104478430,0.0016681691445956518,0.038135515107721125,0.00019232979155170616,43.607976502091970,12.162526608741388,0.29833439094907000,47
"chapter4-golden-author-bridge|FM|FM3|20260810","chapter4-golden-author-bridge|FM|FM3|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FM","FM3",20260810,COMPLETED,"MAX_FES_REACHED","ff21ea4a349a5d916efce65b0d33b2e1c776a1f55478d3038eb9a0b841029084","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,105,109375000,0,0,0,0.80375513274003250,0.35117627857918315,4.8452911748895580e-05,0.037647464173496220,4.8379476800719240e-05,44.125467482964830,16.821440541132013,0.31947696290341343,60
"chapter4-golden-author-bridge|FULL|B0|20260808","chapter4-golden-author-bridge|FULL|B0|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B0",20260808,COMPLETED,"MAX_FES_REACHED","648b7ead3b1523ef65f914af6dbbf6484db8e39ad87ab018e31196257d64c4e9","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,166,125000000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,125
"chapter4-golden-author-bridge|FULL|B0|20260809","chapter4-golden-author-bridge|FULL|B0|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B0",20260809,COMPLETED,"MAX_FES_REACHED","d4e118644b2ec8a0c53a9dce896e45307f1b3e6895d2219c05c91dc04a0c972a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,96,93750000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,125
"chapter4-golden-author-bridge|FULL|B0|20260810","chapter4-golden-author-bridge|FULL|B0|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B0",20260810,COMPLETED,"MAX_FES_REACHED","2195be1ac942c6f295e9aa6894b8b24a6a2dc52e317895dd78053fe6f41f658c","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,106,109375000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,110
"chapter4-golden-author-bridge|FULL|B1|20260808","chapter4-golden-author-bridge|FM|FM3|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B1",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FM|FM3|20260808","f0ea98efae4d62a353bbcc04d3b04e85c4b061a5cefa297995c2e116e24cc6b9","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,105,78125000,0,0,0,0.82227462520354530,0.34476714294304370,0.0011161549841565976,0.039283467948842440,0.00016071932702789747,42.774347217089030,19.715767204915075,0.33101574157847850,44
"chapter4-golden-author-bridge|FULL|B1|20260809","chapter4-golden-author-bridge|FM|FM3|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B1",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FM|FM3|20260809","b3b331b777cf7aa4051686aced19e936c54a2061e200b4c5d1a733cde5dd047b","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,155,156250000,0,0,0,0.82785334679122860,0.35224842104478430,0.0016681691445956518,0.038135515107721125,0.00019232979155170616,43.607976502091970,12.162526608741388,0.29833439094907000,47
"chapter4-golden-author-bridge|FULL|B1|20260810","chapter4-golden-author-bridge|FM|FM3|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B1",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FM|FM3|20260810","ff21ea4a349a5d916efce65b0d33b2e1c776a1f55478d3038eb9a0b841029084","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,105,109375000,0,0,0,0.80375513274003250,0.35117627857918315,4.8452911748895580e-05,0.037647464173496220,4.8379476800719240e-05,44.125467482964830,16.821440541132013,0.31947696290341343,60
"chapter4-golden-author-bridge|FULL|B2|20260808","chapter4-golden-author-bridge|FULL|B2|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B2",20260808,COMPLETED,"MAX_FES_REACHED","afd233378d20703e7aaae8a0e598f8168249abd5d80e8d20a194606f6f56dc6b","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,140,140625000,0,0,0,0.80114572397027440,0.34286969309568030,3.0936026074226040e-06,0.039034618138155520,9.9784467663987630e-06,44.748026535930920,19.777500149619968,0.33485057128845030,39
"chapter4-golden-author-bridge|FULL|B2|20260809","chapter4-golden-author-bridge|FULL|B2|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B2",20260809,COMPLETED,"MAX_FES_REACHED","6e024e028fae9d5df23fb55331eca894ef391eac84b79abb79dc09eaefdb408b","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,122,125000000,0,0,0,0.80473264286395740,0.35038434280380790,4.7356660114688584e-05,0.042210069326956810,2.7938978723115160e-05,43.799811899262740,10.790530054985956,0.31810978713107160,44
"chapter4-golden-author-bridge|FULL|B2|20260810","chapter4-golden-author-bridge|FULL|B2|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B2",20260810,COMPLETED,"MAX_FES_REACHED","8c68762e3a3a86d557d2733222c1970ef9d5016adf6cb077613cb3cf6c43671c","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,107,109375000,0,0,0,0.86555224014123490,0.34981333016192720,0.014947023087911782,0.038956845862234200,0.00063024230600588080,43.064756532411714,14.888402918651408,0.30736228933290890,34
"chapter4-golden-author-bridge|FULL|B3|20260808","chapter4-golden-author-bridge|FULL|B3|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B3",20260808,COMPLETED,"MAX_FES_REACHED","9583cbb8d154a91144f92e494231b9de05fb99f305076cdc73c9d0d172ec3048","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,176,171875000,0,0,0,0.85411942727398240,0.35949031091192246,0.015805134059060456,0.043809179650961390,0.0016083285926689157,48.826254644015470,5.9110484179988765,0.30356844401125630,45
"chapter4-golden-author-bridge|FULL|B3|20260809","chapter4-golden-author-bridge|FULL|B3|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B3",20260809,COMPLETED,"MAX_FES_REACHED","9360b7e86e065cb7e996e86e7f5a840f5ec2bb682158bacc047b9163c3458f8a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,168,171875000,0,0,0,0.85333356696859590,0.36520624428661796,0.0053257022129327170,0.041444772702603010,0.00042699964688868800,46.409033462416100,13.308833525151094,0.34761492783903120,85
"chapter4-golden-author-bridge|FULL|B3|20260810","chapter4-golden-author-bridge|FULL|B3|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B3",20260810,COMPLETED,"MAX_FES_REACHED","594390490376bea2be275d20366d7ea024a264f219eda9d1c3aa5224a94a3826","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,172,171875000,0,0,0,0.83293487357282050,0.36386079303826263,0.0033277597932813096,0.045000403097651900,0.00048357201522627930,48.622619639433830,9.0487922746516980,0.32223810409459670,76
"chapter4-golden-author-bridge|FULL|B4|20260808","chapter4-golden-author-bridge|FULL|B4|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B4",20260808,COMPLETED,"MAX_FES_REACHED","11682d1c37452a95d7f20329527a57217db1da6b4f2f0e7ce1bd249d36992261","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,269,265625000,0,0,0,0.83212020638832560,0.35700416509522526,0.0035625614248660510,0.041938410991708270,0.00058154384809373590,44.112424475219880,12.928110712351316,0.32627866919050500,66
"chapter4-golden-author-bridge|FULL|B4|20260809","chapter4-golden-author-bridge|FULL|B4|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B4",20260809,COMPLETED,"MAX_FES_REACHED","98d0b8dbd13d14ca66ff05aecab2988ca004f4266d0f5b6767d186328203767d","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,243,218750000,0,0,0,0.86299752608256370,0.36431246503038950,0.023514637866276368,0.044737875564332920,0.0013704201965481398,47.076359947429870,13.996524502698724,0.32656055213107630,75
"chapter4-golden-author-bridge|FULL|B4|20260810","chapter4-golden-author-bridge|FULL|B4|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B4",20260810,COMPLETED,"MAX_FES_REACHED","1661ee6e2e4d423f6b70c4afcbbf814b1cb1d06f8b41de156943581388b32650","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,253,250000000,0,0,0,0.85687610306625100,0.35459741469627076,0.0087160202474444430,0.040160929996630110,0.00069228850381943720,46.364895105656856,9.9029154682139120,0.30936128472488506,90
"chapter4-golden-author-bridge|FULL|B5|20260808","chapter4-golden-author-bridge|FV|FV-Full|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B5",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV-Full|20260808","c6763d8bcbbb815514e4ee79642077d9e11e0a4e9f6919819eec3add71349fda","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,583,500000000,0,0,0,0.84757520322593180,0.35557264622581050,0.0065160562462495530,0.042164547085980233,0.00049641040647766770,46.934020286557896,13.281098055954825,0.32805938929225276,80
"chapter4-golden-author-bridge|FULL|B5|20260809","chapter4-golden-author-bridge|FV|FV-Full|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B5",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV-Full|20260809","851e04479830a9dbc9b1bd747ef4fbc952644d99a5f6e40a3993826bd5192e5a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,321,312500000,0,0,0,0.84762665101257060,0.35747075016781420,0.0060811747208739915,0.039366844559661070,0.00038888290818408404,46.900116945451050,10.009149784678245,0.32510212206507677,78
"chapter4-golden-author-bridge|FULL|B5|20260810","chapter4-golden-author-bridge|FV|FV-Full|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B5",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|FV|FV-Full|20260810","8702a1f377affa5c9a8ff156f42865e66f5e71ee416d2c1fe422168701b5215b","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,217,218750000,0,0,0,0.86521401121121330,0.36020471199677320,0.010514184497420033,0.044611127525025614,0.00076067010912994520,47.785749897607230,14.697496222850779,0.34118625205075953,90
"chapter4-golden-author-bridge|FULL|B6|20260808","chapter4-golden-author-bridge|VNS|V1|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B6",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V1|20260808","25ec860c96581fb30cc0c1309eacfa554e6a9523be12c26c9b64c1ac3380d7a1","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,189,187500000,0,1700,0,0.78898445954817000,0.34133860867041360,0.0000000000000000,0.035293975638762150,0.0000000000000000,43.379016086343235,18.523490012206020,0.36151064688495280,38
"chapter4-golden-author-bridge|FULL|B6|20260809","chapter4-golden-author-bridge|VNS|V1|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B6",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V1|20260809","e60d5780d5a11049fb90f2e841a702f03ccf6798f603dce1b59e3e512d924656","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,79,78125000,0,1700,0,0.77462164549021100,0.34948242521299990,0.0000000000000000,0.037611761800733785,0.0000000000000000,43.936969892772600,18.874016088551674,0.32432478513343055,49
"chapter4-golden-author-bridge|FULL|B6|20260810","chapter4-golden-author-bridge|VNS|V1|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B6",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V1|20260810","b0e0df5d78abcc54b948b57a1230d48ff55bf14006bd894cbcdfb8e65f8db33c","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,72,78125000,0,1700,0,0.82270605771578790,0.34882932171567854,0.0013815292876596698,0.041032625599513595,0.00020967704020566298,44.262244630477180,15.906486710782630,0.35295487701739360,37
"chapter4-golden-author-bridge|FULL|B7|20260808","chapter4-golden-author-bridge|VNS|V5|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B7",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V5|20260808","7c222bd8d41ffce0dda816c406ebd5f7225ad573ab7ba55e47955e2be069fbce","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,191,187500000,0,1500,0,0.80164335235142300,0.34340296651485630,7.5256302336620260e-06,0.041474679333150036,1.5484608909708103e-05,44.290901015133365,18.367337511142260,0.37554917414138766,40
"chapter4-golden-author-bridge|FULL|B7|20260809","chapter4-golden-author-bridge|VNS|V5|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B7",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V5|20260809","bfbad38f38e2076c54ac6a87a6d8cf720cd408443e76ec2cea12cbab52eeea3c","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,149,125000000,0,1500,0,0.79783983520404640,0.34747107922337940,0.0000000000000000,0.037053763970504810,0.0000000000000000,43.408615793289550,14.071290356196036,0.33888787850895570,39
"chapter4-golden-author-bridge|FULL|B7|20260810","chapter4-golden-author-bridge|VNS|V5|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","B7",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V5|20260810","3876327c452e2cfa65f11a43da05ac3d859c58fe8d175f07c9832dc9ba5d6b1c","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,133,125000000,0,1500,0,0.86345858265946000,0.35571384680496576,0.022729130930278264,0.043411548993660320,0.0012358765336293904,47.457250234937150,10.463779332482982,0.35974804299312646,49
"chapter4-golden-author-bridge|FULL|FULL|20260808","chapter4-golden-author-bridge|VNS|V-Full|20260808",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","FULL",20260808,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V-Full|20260808","dc46ad0ef373bd64f0b48f3da4ea294e450d783e30ff7660ff7c55cb6cac9aba","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,170,156250000,0,1500,0,0.80924388177856420,0.33939488040878540,0.00020701301082233538,0.034401157643495585,7.5218653051751140e-05,44.844754961035065,21.324075531982750,0.37696601890681960,39
"chapter4-golden-author-bridge|FULL|FULL|20260809","chapter4-golden-author-bridge|VNS|V-Full|20260809",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","FULL",20260809,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V-Full|20260809","ab9990e4532cc7230864a08194e1f53b5ab51c8d1c3d259e99d262329dc8efb8","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,129,140625000,0,1500,0,0.79428344914031030,0.35336635157809730,0.0000000000000000,0.042154474514998194,0.0000000000000000,42.726945978493190,19.281301785689905,0.35129167463705496,41
"chapter4-golden-author-bridge|FULL|FULL|20260810","chapter4-golden-author-bridge|VNS|V-Full|20260810",true,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FULL","FULL",20260810,COMPLETED,"EXACT_PROFILE_REUSE from chapter4-golden-author-bridge|VNS|V-Full|20260810","4b90a22e818c9b09215385ec970ef9a5084067fe9840fef152b43a9db3329625","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,125,125000000,0,1500,0,0.82569020162353780,0.35030704774405236,0.0030830932861430820,0.043211266147051460,0.00050841315780736590,47.993204897653115,10.304251205187542,0.35882988910292990,30
"chapter4-golden-author-bridge|FV|FV-Full|20260808","chapter4-golden-author-bridge|FV|FV-Full|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV-Full",20260808,COMPLETED,"MAX_FES_REACHED","c6763d8bcbbb815514e4ee79642077d9e11e0a4e9f6919819eec3add71349fda","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,583,500000000,0,0,0,0.84757520322593180,0.35557264622581050,0.0065160562462495530,0.042164547085980233,0.00049641040647766770,46.934020286557896,13.281098055954825,0.32805938929225276,80
"chapter4-golden-author-bridge|FV|FV-Full|20260809","chapter4-golden-author-bridge|FV|FV-Full|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV-Full",20260809,COMPLETED,"MAX_FES_REACHED","851e04479830a9dbc9b1bd747ef4fbc952644d99a5f6e40a3993826bd5192e5a","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,321,312500000,0,0,0,0.84762665101257060,0.35747075016781420,0.0060811747208739915,0.039366844559661070,0.00038888290818408404,46.900116945451050,10.009149784678245,0.32510212206507677,78
"chapter4-golden-author-bridge|FV|FV-Full|20260810","chapter4-golden-author-bridge|FV|FV-Full|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV-Full",20260810,COMPLETED,"MAX_FES_REACHED","8702a1f377affa5c9a8ff156f42865e66f5e71ee416d2c1fe422168701b5215b","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,217,218750000,0,0,0,0.86521401121121330,0.36020471199677320,0.010514184497420033,0.044611127525025614,0.00076067010912994520,47.785749897607230,14.697496222850779,0.34118625205075953,90
"chapter4-golden-author-bridge|FV|FV0|20260808","chapter4-golden-author-bridge|FV|FV0|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV0",20260808,COMPLETED,"MAX_FES_REACHED","a5501484717ebc47ee5b03e5d707dfbc3d3e4a94ab094eedcc4424261a203906","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,305,281250000,0,0,0,0.82974926011672480,0.35173618582085797,0.0015896570532838732,0.038494810987920210,0.00021484914770462742,44.741805047636230,14.955022821682755,0.30195666822019400,78
"chapter4-golden-author-bridge|FV|FV0|20260809","chapter4-golden-author-bridge|FV|FV0|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV0",20260809,COMPLETED,"MAX_FES_REACHED","daa9cf9a7435bf46f670b465b32c368fe575c807da10cff77e6d1bb38f880513","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,224,218750000,0,0,0,0.80400191892216690,0.36213723161074710,1.3761368597981350e-05,0.042109095732625335,1.2724064931987933e-05,47.092840118112285,10.502512903968011,0.33890182642204913,108
"chapter4-golden-author-bridge|FV|FV0|20260810","chapter4-golden-author-bridge|FV|FV0|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV0",20260810,COMPLETED,"MAX_FES_REACHED","4ae6625015c5444df464dda8d46b60ee93ebc9450f089e1c2800f1c58c35aa8e","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,88,93750000,0,0,0,0.78496057512918780,0.35569803058154636,0.0000000000000000,0.042361769674902740,0.0000000000000000,44.660974600390670,13.319271686714320,0.34184212430057065,93
"chapter4-golden-author-bridge|FV|FV1|20260808","chapter4-golden-author-bridge|FV|FV1|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV1",20260808,COMPLETED,"MAX_FES_REACHED","0f5678fed5552f24f24ed282824a89cabc248ac868d87f9db9db37d432fd5ff2","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,210,187500000,0,0,0,0.87779786111154230,0.35083801986858710,0.017415216043801685,0.039666793375081090,0.00073510392089961680,46.621232975803110,8.8467740653432370,0.33570218226206255,77
"chapter4-golden-author-bridge|FV|FV1|20260809","chapter4-golden-author-bridge|FV|FV1|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV1",20260809,COMPLETED,"MAX_FES_REACHED","6fa6b762740ebdee96e2c03da1689d05a38bf9238b8441cf7ded71320879ad07","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,204,218750000,0,0,0,0.77117093232548380,0.34130454398184260,0.0000000000000000,0.033997225548306180,0.0000000000000000,42.648582392446280,28.069066897672247,0.30504627625336833,77
"chapter4-golden-author-bridge|FV|FV1|20260810","chapter4-golden-author-bridge|FV|FV1|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV1",20260810,COMPLETED,"MAX_FES_REACHED","73dd4a62e4fd04f4e898fd738cbd5a5415640834fbfd040ec5d64fe815869f2a","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,99,93750000,0,0,0,0.83163947624658770,0.34870103766464094,0.0023997148716512775,0.040857064340608400,0.00026084974758285316,45.073503741525940,12.607989711614810,0.29945602274276690,76
"chapter4-golden-author-bridge|FV|FV2|20260808","chapter4-golden-author-bridge|FV|FV2|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV2",20260808,COMPLETED,"MAX_FES_REACHED","4a342a199d20a107ae8a83abfc38dfa2eb62d76d60a91a0cb51b993cc0db8914","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,134,140625000,0,0,0,0.82889107627195100,0.35816483045819240,0.0029489029367942180,0.040646855128582810,0.00036785072570498320,45.768748325039530,18.538363890636955,0.35405138247300250,47
"chapter4-golden-author-bridge|FV|FV2|20260809","chapter4-golden-author-bridge|FV|FV2|20260809",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV2",20260809,COMPLETED,"MAX_FES_REACHED","2ed4877a272ebbbe066f48e9f6e47580dc41b18b7993b85c863b958ef89e761e","d095046fabe6775b8746851aed6a9ee2f6987d6b18ef3504e119459ce52298e0",2000,161,156250000,0,0,0,0.79695276603483170,0.35112486513087926,0.0000000000000000,0.037206949868055930,0.0000000000000000,42.657121725160640,7.9878429628398000,0.27091815059185440,47
"chapter4-golden-author-bridge|FV|FV2|20260810","chapter4-golden-author-bridge|FV|FV2|20260810",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV2",20260810,COMPLETED,"MAX_FES_REACHED","7bffb8fbca69a11cd48ed755b006b9c7c12a2c4285dbfbc6eaa29aee1f82cc82","f012ae650954157c3e7c03c820817ce439c65e632fc2f89603cb15c39c0da6c1",2000,106,109375000,0,0,0,0.82911801285209260,0.35508754830641140,0.0020966674960274313,0.042050163346588560,0.00027506589011457727,47.711541394841130,10.648891999057634,0.35845907337849614,51
"chapter4-golden-author-bridge|FV|FV3|20260808","chapter4-golden-author-bridge|FV|FV3|20260808",false,"chapter4-golden-author-bridge","3D72AB1B8D10C7D2629D2A2D6A675AE8264120D7920D0DE85ECE22FFF786DFA5","FV","FV3",20260808,COMPLETED,"MAX_FES_REACHED","4a8c4f536c92cf9a7e80bcb66f71d81a2b376d0e30d5c936b75cbe59899e2da7","98d6b3ac57908b73b367b7e643075b395959ea1e09272c36b430c9e66a291586",2000,156,125000000,0,0,0,0.85411942727398240,0.35949031091192246,0.015805134059060456,0.043809179650961390,0.0016083285926689157,48.826254644015470,5.9110484179988765,0.30356844401125630,45
