actualFE,rawSource,firstLevelSource,attributionEligible,candidateFingerprint,Cmax,TEC,TWC,parentFingerprint,lineageId,parentLineageId,QgAction,QpAction,QgTeacherHash16,QpTeacherHash16,subSwarmRole,JSChanged,FAChanged,MAChanged,WAChanged,JSChangeCount,FAChangeCount,MAChangeCount,WAChangeCount,finalEvaluate
96,INITIAL_POPULATION,NOT_APPLICABLE,false,0929daff7c903cf80e2005c3572c7e92a75e1a4bc0101ac0d4cf492ede22c4cc,1015.040937709115,135582.70931603474,470223.10673947335,-1,-1,-1,NA,NA,NA,NA,UNASSIGNED,false,false,false,false,0,0,0,0,false
97,INITIAL_POPULATION,NOT_APPLICABLE,false,aed83397e0703a84a0834a7587cd807a931cd5fc7c64dcbca6e926c10f47df4c,1239.0161949606552,135264.72018194382,447957.2572274998,-1,-1,-1,NA,NA,NA,NA,UNASSIGNED,false,false,false,false,0,0,0,0,false
98,INITIAL_POPULATION,NOT_APPLICABLE,false,4499ddb54f55a67748a06155bcaf07de66e4a858ea76ffcabcb75eaa2bbacfc9,1007.6123252703175,130745.71300317442,434076.7328929659,-1,-1,-1,NA,NA,NA,NA,UNASSIGNED,false,false,false,false,0,0,0,0,false
99,INITIAL_POPULATION,NOT_APPLICABLE,false,0aaa44daaee33746dfdb4506257ab69bb7719b74e34f975e97d86adee40a92fb,1058.1212450470439,131162.68721570066,444399.8573817122,-1,-1,-1,NA,NA,NA,NA,UNASSIGNED,false,false,false,false,0,0,0,0,false
100,INITIAL_POPULATION,NOT_APPLICABLE,false,8ab53fd11d30aeef0c3b467e9571dd5d1cb3652be91e29be107c5b846b3e2b45,985.2395396059104,134080.6211353037,425753.4062683472,-1,-1,-1,NA,NA,NA,NA,UNASSIGNED,false,false,false,false,0,0,0,0,false
101,GLOBAL_CFVF,GLOBAL_CFVF,true,80a75513ed065616ac554663bad2ab3ffca28ca5aac12130faa2f200d190e612,1036.9573506872068,134145.04463443274,438649.1315854381,-1,0,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
102,GLOBAL_CFVF,GLOBAL_CFVF,true,c58067a248892a2aaa5fb5974b9b732f61ebb054b79bb1cbeabe24ac57bee753,1081.5438848125198,136064.6837822622,416879.24069029256,-1,1,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
103,GLOBAL_CFVF,GLOBAL_CFVF,true,5d54dd3361fabf5e02ade02819a48f6eb1d1b44a27f19ca005e62e7efc246edd,1054.3817717408172,137097.6458431972,476437.4925323295,-1,2,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
104,GLOBAL_CFVF,GLOBAL_CFVF,true,da60d833340b10fc093a5a428a858058d93c72e93c54c92b466f0797e7e5e21f,1087.8327912237683,132670.7831002109,403946.948270165,-1,3,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
105,GLOBAL_CFVF,GLOBAL_CFVF,true,9f21287535ccfbe2df22bdc6021e678e830a62bb1a8e639b1c020e2f4dc67431,985.2563135302624,131958.41432008444,415307.7171654942,-1,4,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
106,GLOBAL_CFVF,GLOBAL_CFVF,true,c602d9ec39b17ab1bf19f2abb5a97b93b01ff96b38d4034d2d77c5dd6e16120f,1000.9007802421472,132216.26170224283,431192.7148320201,-1,5,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
107,GLOBAL_CFVF,GLOBAL_CFVF,true,79bd84ddd6a3d44dbe06d21cacf1321aad053e5c8cfd39802f5c96e3d0f83453,998.303597482168,133638.31728539607,460476.55640394747,-1,6,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
108,GLOBAL_CFVF,GLOBAL_CFVF,true,2ac5317609c98dd9f9fabd22e9fef4bfc1e9b7d02421363ff532e61e043073b3,1038.306968803265,135577.74811792676,448833.0455025669,-1,7,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
109,GLOBAL_CFVF,GLOBAL_CFVF,true,efd984288087ae085b779dd99edad4b36288e62be8590f1de598fd857a3ec5ca,1000.3880622571243,131517.42723785285,412461.60842935264,-1,8,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
110,GLOBAL_CFVF,GLOBAL_CFVF,true,91c98fbceb6d536b050709493a08eb9399ce0c9d424bef60fd7cd16de6a868de,980.9005107750995,134091.5491062196,413064.9793721715,-1,9,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
111,GLOBAL_CFVF,GLOBAL_CFVF,true,6968c39317e1d338aa9c249d3b9d8a803310ea29636fff33a4215a17e0b9ad2e,908.8471006864744,131948.18114657,387825.37284291454,-1,10,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
112,GLOBAL_CFVF,GLOBAL_CFVF,true,cd43c42ddd273ab82ef9a4fcf73613ac64d45ab106ca5338a7ae238c1b91424a,976.0012276832268,134694.6696641758,427889.68340721424,-1,11,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
113,GLOBAL_CFVF,GLOBAL_CFVF,true,0f59360ab99c60f52786a6b05500b1f3bb4cca4c6c096860156abc882687dfac,1061.4700284899745,131159.07403048244,434670.34128333,-1,12,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
114,GLOBAL_CFVF,GLOBAL_CFVF,true,a158feba07556f271ed4803f0e4e69bb207bec8d3817374bd93b6096454aba84,1020.56891701358,132104.78348491582,428118.3182638988,-1,13,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
115,GLOBAL_CFVF,GLOBAL_CFVF,true,bcdeb424de947f13bcea6b7fe7e125484f0f756510d60891d17865531f7276c0,939.081073255259,133728.90621294343,434357.7107504144,-1,14,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
116,GLOBAL_CFVF,GLOBAL_CFVF,true,6ef98d2ca78c31138f13f654b04041fff873018624fc392941401d09c0f4c8f1,1112.6308523466219,133660.8427189717,445905.8879878582,-1,15,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
117,GLOBAL_CFVF,GLOBAL_CFVF,true,9d797c16ec1e9fba89576c9e2275cf2a83de1faee57b31b3857f33d670978314,1012.5241635253876,134120.93220571912,414034.19227436936,-1,16,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
118,GLOBAL_CFVF,GLOBAL_CFVF,true,c50a3848a6855c4ad44ddf4e753a76c073c7d0e0e2d7f5e012b59b14a5e76ddd,1201.85144111715,133448.70665478235,444652.1745260328,-1,17,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
119,GLOBAL_CFVF,GLOBAL_CFVF,true,470a138c6b37435c4371e0f45e2696fa3215dfcca5899f6e9ab89b3ecd4b9f5b,1262.6135196279124,138875.87361590966,478121.7865171338,-1,18,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
120,GLOBAL_CFVF,GLOBAL_CFVF,true,df72a5cffdbb4caa07c80eb9fbcedef127b1df7f8a3f286956ec907dd7173a96,1213.9618705393807,133744.9543480256,455047.6974049482,-1,19,-1,0,NA,3b3655d1e9e00cb0,NA,G1_CMAX,false,false,false,false,0,0,0,0,false
121,GLOBAL_CFVF,GLOBAL_CFVF,true,ae87e45f4c2ce9dce66657fb83fdcd956df857cbded98e872db13be5310d97af,1096.3032356542824,132438.5306928686,436753.38740960474,-1,20,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
122,GLOBAL_CFVF,GLOBAL_CFVF,true,4f236eaa74596f5ead0a0cc66355a96805c1192f0a2828aa2cdd63b88bce81f3,1120.5720075496965,131988.07756351435,452600.9434816346,-1,21,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
123,GLOBAL_CFVF,GLOBAL_CFVF,true,0a0efd9c9a8605ce1ba21ca9ce5ed136c332230d2876c7f593f526947b0d10b6,1173.8231922784723,138341.42808979083,510610.4643971399,-1,22,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
124,GLOBAL_CFVF,GLOBAL_CFVF,true,93225c2d9f76537ea8bbc3d2c67de6f2a3407e7d68fc080ac052c2aded3f0f52,1260.633770214616,131349.20268334338,425025.410313791,-1,23,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
125,GLOBAL_CFVF,GLOBAL_CFVF,true,da652677b8f19d038a2abdff82f080937b4e2b2483e09f68c715b271d06e50f0,975.8520432412205,133316.23793789643,413213.2009067412,-1,24,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
126,GLOBAL_CFVF,GLOBAL_CFVF,true,8038b93eeff86da44befa851593152d30ca1149ae2998df92bdaa003f7c8faf2,1067.4727528826302,135228.92097336627,423770.5626709286,-1,25,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
127,GLOBAL_CFVF,GLOBAL_CFVF,true,e86031d0acfc131bb8488b89f32e5dee7db4d466a7653b5851c02c7c8e213e45,1046.1668703407386,134664.52250263782,427903.1050505277,-1,26,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
128,GLOBAL_CFVF,GLOBAL_CFVF,true,76a0a47e4fb1bb3f912d02bbb0ea4337c8ad67f63802161cd7239ab6d2b8e0d2,971.9388613559876,132951.04144241626,415441.71434674185,-1,27,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
129,GLOBAL_CFVF,GLOBAL_CFVF,true,c976b0fd3f4ac1d3a34bf366c4d4141af4833616225628e93c23a8498a6d2386,1096.805997835567,134630.25751467695,416313.32926849456,-1,28,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
130,GLOBAL_CFVF,GLOBAL_CFVF,true,11fa7a631d03f95216433eb7e9bb10cfe278ad12d2c6667e8d8c165afd40e4c5,1330.7202107006312,135459.5142776037,474133.39676590875,-1,29,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
131,GLOBAL_CFVF,GLOBAL_CFVF,true,e35ec48f923f468ee4f27efdb439e5e79432da28561c7b4166b99059c568d7cc,1002.5997585159248,131440.49479996203,425900.97767580074,-1,30,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
132,GLOBAL_CFVF,GLOBAL_CFVF,true,25812b5dec431db093ffc59b4d48522b9406aec99e64bc1beddf5628fb9bbef0,916.0967844273267,131008.71573295891,395002.5589564787,-1,31,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
133,GLOBAL_CFVF,GLOBAL_CFVF,true,9248c424513470aaab31cbaa33a19295209196a616003ef7373a48a79228a6a5,1105.9193265485892,138641.58401344952,490299.27714270295,-1,32,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
134,GLOBAL_CFVF,GLOBAL_CFVF,true,30dd603cfd9928a9c4a314bf026e83c6a73155cc3364d92da9bb5f6af9d8f406,1331.1924960071199,136276.16118134046,485443.75143773307,-1,33,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
135,GLOBAL_CFVF,GLOBAL_CFVF,true,40a9829a0b44dab78992a0e88ee289cfd6335f370d2c7302f2a641c43d0962ce,1036.1858309894717,138294.85690264427,445360.5133575584,-1,34,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
136,GLOBAL_CFVF,GLOBAL_CFVF,true,adc63fa277a06970c3d655e0ce9f9e72850ff8a334990038f527415924c8613d,1211.7321060327947,132884.5206428097,438586.1522778609,-1,35,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
137,GLOBAL_CFVF,GLOBAL_CFVF,true,fe6c4f26ed3ef64e8bd8827d243f2cc13e07a3a4b3f1fbf3c4048b105c8ffc4b,1063.5474227504706,133498.74164688145,450266.27273952815,-1,36,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
138,GLOBAL_CFVF,GLOBAL_CFVF,true,0f99de9b5aad2da0c5198c2b0f57012b20a72064f3dc03aff575e167859a1bf6,1085.8731119857725,135653.7620252756,451796.22634567175,-1,37,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
139,GLOBAL_CFVF,GLOBAL_CFVF,true,40ad69944c5082839d9b2b574e3cde79c044212a36bd7ef6b013c6d9a2b6f1af,954.8379484023013,133249.78663978004,416641.4503098931,-1,38,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
140,GLOBAL_CFVF,GLOBAL_CFVF,true,2d9ce6e5299df5924a6764e5e06655116a66d3c6c8bc570559b2852bac15e6aa,1107.2612037935387,131356.59801356398,429396.54877473874,-1,39,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
141,GLOBAL_CFVF,GLOBAL_CFVF,true,6948af85fb91e1a8f09a2cffd435e72af841b5cddf6542f7cbad1999f15b1afa,1094.451569774048,138397.2766035717,479761.5221701428,-1,40,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
142,GLOBAL_CFVF,GLOBAL_CFVF,true,ae4651f381079920cb21852b75debd64f2bd030cfcd5a3eee733e5b2847eb25e,1074.0875735009072,134240.63887079086,395427.62793807883,-1,41,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
143,GLOBAL_CFVF,GLOBAL_CFVF,true,d3c18de7e33b3304ef54501b4bfa6982bf0316d5431deba5458b1f4fed78d46f,1025.2796551970107,131651.5015408368,416415.3608093492,-1,42,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
144,GLOBAL_CFVF,GLOBAL_CFVF,true,791bdf7e4d9d58a00bb88d41c23484c35c8cec1a8a5242dcdd79d3e7331ce853,1200.9677619466881,131847.3599760775,422254.37374426826,-1,43,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
145,GLOBAL_CFVF,GLOBAL_CFVF,true,29d3a20dd18a96213167cbe11eda7aa7e8902543f592c2fe44d51187660b5db6,1030.3167677483423,134785.94378708227,408529.0543305124,-1,44,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
146,GLOBAL_CFVF,GLOBAL_CFVF,true,b79a59032c1f24e76da8928f6531b35c650c8e1a5b9c1e131d2c37fa22f8edb1,1034.0125767151676,133080.12079488544,409855.66302991135,-1,45,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
147,GLOBAL_CFVF,GLOBAL_CFVF,true,fe73d85a71bf07dc836471f18d7771ab85507fdfdd29320cba9f93f059d997be,1113.576060681576,134457.2296669426,440744.620556134,-1,46,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
148,GLOBAL_CFVF,GLOBAL_CFVF,true,aec345eacb99b3391d1fb0801a6d9896ea4a53530f22176331345c159137a0ca,959.3520276240354,133646.1023550095,426953.76908312226,-1,47,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
149,GLOBAL_CFVF,GLOBAL_CFVF,true,6b463f4453eec6d375e87e9582e57286a638781d7a6a7725e0231a6cf6857f3a,1112.3679219933522,135850.74995811653,428292.4666247545,-1,48,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
150,GLOBAL_CFVF,GLOBAL_CFVF,true,954ff4374ad2353789abcc6a86c587ebdbf5856a827c393e26aa7013f99181ca,910.0250667813682,134753.44145085115,413756.8181003957,-1,49,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
151,GLOBAL_CFVF,GLOBAL_CFVF,true,ecd6f9bb2ef10e3d67d8ec913ef31d411459bb8aa734309ebabb2018227fb360,1091.5212006360932,134038.4452851455,443640.53918318264,-1,50,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
152,GLOBAL_CFVF,GLOBAL_CFVF,true,4e3bc14595cd0601b2ec6f22d554be36d4cce9e97d19a3d9a29fb588408e700c,1033.0742359721555,132165.87970548234,435510.3277964627,-1,51,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
153,GLOBAL_CFVF,GLOBAL_CFVF,true,556f4a027ad3089548213f2b6c242cfcf7b24f4e59358d9b2ff212828f8e2661,1009.612043316997,130728.46140909003,423378.7823953319,-1,52,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
154,GLOBAL_CFVF,GLOBAL_CFVF,true,7902aef15f4616f630b5813164abdf78cf5cd3a2b6207c9068fc16772ac063b3,969.6153074387861,131847.03383662744,421127.44262225786,-1,53,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
155,GLOBAL_CFVF,GLOBAL_CFVF,true,c55d3f5ccfd28b6660cbf81a0b80e72bb0884967d128807f5d34111284794c32,1129.2925813971917,133727.47611212952,437200.73263583845,-1,54,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
156,GLOBAL_CFVF,GLOBAL_CFVF,true,7f528f979c4df3d6f7ad0407425221bedcf8f86f954acd32005c63ea47870e90,967.715557558282,131276.49699318322,423668.05578360416,-1,55,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
157,GLOBAL_CFVF,GLOBAL_CFVF,true,4bbc7db89114ae2ccbb43b377567b0bcbfd98b7c1bf04de220e67c07c833347e,1116.1181275426095,136630.14500418384,495611.1577264625,-1,56,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
158,GLOBAL_CFVF,GLOBAL_CFVF,true,35df616f54054c6f607f7ef8008539ae19dff15c770ea16c4195b77909e08245,1157.6836572201742,137217.89651644646,481744.0314541048,-1,57,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
159,GLOBAL_CFVF,GLOBAL_CFVF,true,a3b4f129a118f3501ec3e3e9106426437dfea6c2683e9764aa296fd93119e373,989.1314989532157,133428.62821927125,433774.25960538024,-1,58,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
160,GLOBAL_CFVF,GLOBAL_CFVF,true,774845091399c6789185367cf5e2c0ed931a1e4bf5ec9b955f318a437891acd0,1087.9369236746873,134110.39075063416,390541.0706445982,-1,59,-1,0,NA,c4cf8f50b6b9aec0,NA,G4_BALANCED,false,false,false,false,0,0,0,0,false
161,GLOBAL_CFVF,GLOBAL_CFVF,true,c96fe5b08fae9bd6388b0cd48ae76a45090723055c73993d63c78609fc26f489,1182.877027918782,131064.79351849627,438958.8223701733,-1,60,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
162,GLOBAL_CFVF,GLOBAL_CFVF,true,f5c00ea365256aee401771cb600da8358b4306fe37d6ffa9f291dc21491d1381,1169.2756984184996,133617.4451039201,460103.14309523004,-1,61,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
163,GLOBAL_CFVF,GLOBAL_CFVF,true,0fe1335f41bced6a4a0bab146260e218e4fc57cda3a880d70da5139ad1ba60ba,1290.1231507167163,129326.92210193121,404077.5690097303,-1,62,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
164,GLOBAL_CFVF,GLOBAL_CFVF,true,2cff6d35ec038c4aa1f7f00cedff00c78519b9d0832a241fc9107a6d064fc2df,1060.9434405861068,130500.11507615977,422168.88776037924,-1,63,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
165,GLOBAL_CFVF,GLOBAL_CFVF,true,ea08d835d525b01fae0fac11faf260ef211e0fc6701df7769bfab1063fc2597c,958.8036003792436,130343.56149158634,401946.53249068314,-1,64,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
166,GLOBAL_CFVF,GLOBAL_CFVF,true,1d3407751a02f642d0bc65757b2368783df5e2dd8a270c9c5c25c09f5f1b02eb,1047.5304504991032,131359.9882338782,420580.5844616614,-1,65,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
167,GLOBAL_CFVF,GLOBAL_CFVF,true,4e077c88ce24c8d436e2953d0295b532ebeb94db956d13b5f5f153ede3b687be,1007.1398709952226,132089.35622076056,427894.84456224216,-1,66,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
168,GLOBAL_CFVF,GLOBAL_CFVF,true,b3e0113272e33ff52feb31d9a277918d1807018433c94f32b73150a5b61232ac,1078.1529955449223,132079.3313550035,431857.43455766444,-1,67,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
169,GLOBAL_CFVF,GLOBAL_CFVF,true,9e982783cdc2e387a1bb4cb2f60465b28c2bb469eb2825944ad51ac4dc3318f6,1037.693876243888,131223.84915483755,424440.68266715296,-1,68,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
170,GLOBAL_CFVF,GLOBAL_CFVF,true,2b78f795b64c1d8ac1eb68cb72f9704eec3b42d3d7782869891df5781122d0ec,1266.6226491378043,132501.4422797506,455048.13459733105,-1,69,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
171,GLOBAL_CFVF,GLOBAL_CFVF,true,98ce4c0f55c17556da7ef24e0c84d8d623953d1225a021fc5911e09dbd5f5b28,1024.4076828077102,134989.32503433077,453635.6860650398,-1,70,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
172,GLOBAL_CFVF,GLOBAL_CFVF,true,4d7eb4d1b0df73f25919af3f45180f813d545304fe59da74da939b93927f9cc4,1008.1637615950809,134270.53402710397,435044.33713527786,-1,71,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
173,GLOBAL_CFVF,GLOBAL_CFVF,true,32322b046b66faec68999cfee4952f08c431e5f7e9fd2dba50e58d63f4bcdb61,1078.3511836835946,131823.50215325513,431884.43634853984,-1,72,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
174,GLOBAL_CFVF,GLOBAL_CFVF,true,a4eb7ac59f0b510993439e3f75ac37a0b386df95671568c93ab2b26cf32d605a,1212.9237092351455,133782.89633080256,487644.3723476559,-1,73,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
175,GLOBAL_CFVF,GLOBAL_CFVF,true,42060e82090a4895f12fac3991222ddc9f3ba6c39db559839b4403af76a78b3c,1018.8589960470291,131866.19525153778,444643.57422697725,-1,74,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
176,GLOBAL_CFVF,GLOBAL_CFVF,true,623057f31a44f7a9ce1ef11e0f476d711f7de9de397f35f61f08f36ebf513fb7,1277.956446074321,135742.5995974971,490504.44589980086,-1,75,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
177,GLOBAL_CFVF,GLOBAL_CFVF,true,0dc93f3b29f179930ce51c5f10382dd6b3b4d7cc501166dd5218a71fdef968f5,1264.2763645627892,131634.6878859078,450211.3693173103,-1,76,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
178,GLOBAL_CFVF,GLOBAL_CFVF,true,3a00dc2f4c9e618a815533bbeb21dd46f4a306e66c0fad25bdd0631a41c1813c,1057.9786447162742,131287.75686110655,433169.5764242948,-1,77,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
179,GLOBAL_CFVF,GLOBAL_CFVF,true,0663fbfbeff96a25ffdd966254959f55f2ea5b5c78f785dc752bcd26ee1d513c,1046.1616709869586,132788.32574011927,417861.529827423,-1,78,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
180,GLOBAL_CFVF,GLOBAL_CFVF,true,11ad05af06bc57cb3cc8a3c07bb82026526b87fbd785158b5df3c63282e7917f,1052.6732582238067,131838.53120229716,427203.4081382779,-1,79,-1,0,NA,0152f836c464b49f,NA,G2_TEC,false,false,false,false,0,0,0,0,false
181,GLOBAL_CFVF,GLOBAL_CFVF,true,4c66611904be16e4bf9236548dbf2fc1227d9f1da52d010f840f21a60aba5010,1089.0037055373023,134002.04138304282,430763.3242889971,-1,80,-1,0,NA,ec8c866abec8da3b,NA,G3_TWC,false,false,false,false,0,0,0,0,false
182,GLOBAL_CFVF,GLOBAL_CFVF,true,21ef8c73271c965aa9bd3f6289247f153eab67f0e95a5e4450d431839887c3e0,915.3941468533469,130305.98381765903,395896.25975780515,-1,81,-1,0,NA,ec8c866abec8da3b,NA,G3_TWC,false,false,false,false,0,0,0,0,false
183,GLOBAL_CFVF,GLOBAL_CFVF,true,da3ea7327c4201b355158be92d2600db9fe24848c39b9a2946271c8a1ca01297,1184.950263777358,129356.78765154362,399205.037648508,-1,82,-1,0,NA,ec8c866abec8da3b,NA,G3_TWC,false,false,false,false,0,0,0,0,false
184,GLOBAL_CFVF,GLOBAL_CFVF,true,74a1a51bfb8578fe732a23581aab9367ec9edd49ed00cb0e6617172816095b4c,949.1798942756084,132043.88523321223,410219.48001033027,-1,83,-1,0,NA,ec8c866abec8da3b,NA,G3_TWC,false,false,false,false,0,0,0,0,false
185,GLOBAL_CFVF,GLOBAL_CFVF,true,4df43bbae3594db9a72352a4d3c4e7df0a2fe98077d59bbe346aad53657f69c6,1206.0980079501267,136696.5052644471,459798.0987971189,-1,84,-1,0,NA,ec8c866abec8da3b,NA,G3_TWC,false,false,false,false,0,0,0,0,false
186,GLOBAL_CFVF,GLOBAL_CFVF,true,25da0ab826c5b7c29c3f523774100367ac17ad370b4fb65682d374035bb45397,941.3915175102371,135029.1522650847,418402.06800683483,-1,85,-1,0,NA,ec8c866abec8da3b,NA,G3_TWC,false,false,false,false,0,0,0,0,false
