dataSource,sourceTeacherUsesCsv,sourceDscrEventsCsv,instance,seed,arm,budget,instanceClass,feWindowStart,feWindowEnd,totalSelections,uniqueTeacherCount,top1Share,top5Share,shannonEntropy,normalizedEntropy,splitG1_CMAX,splitG4_BALANCED,splitG2_TEC,splitG3_TWC,dominatedTeacherRatio,teacherIdentityBasis,dscrEventCount,meanDirectionScore,replacementRate,meanDominanceAge,qpScopeCoverage
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C0,250000,HARD_100JOB,50000,100000,1440,208,0.195833,0.461806,5.349622,0.694716,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2880,106430.304140,0.010417,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C0,250000,HARD_100JOB,100000,150000,1244,236,0.221061,0.427653,5.682420,0.720877,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2488,104727.643874,0.012862,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C0,250000,HARD_100JOB,150000,200000,1196,160,0.233278,0.636288,4.513378,0.616419,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2392,103273.779343,0.002926,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C0,250000,HARD_100JOB,200000,250000,800,102,0.237500,0.715000,4.048585,0.606764,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),1600,102785.892591,0.007500,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C0,250000,NORMAL_50JOB,0,50000,1520,244,0.050658,0.203947,6.613159,0.833864,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3032,14529.932370,0.066623,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C0,250000,NORMAL_50JOB,50000,100000,1440,204,0.084028,0.284028,6.090510,0.793818,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2880,14040.271786,0.033333,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C0,250000,NORMAL_50JOB,100000,150000,1244,112,0.225884,0.566720,4.461462,0.655389,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2488,13854.775698,0.009646,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C0,250000,NORMAL_50JOB,150000,200000,1196,121,0.203177,0.488294,4.742145,0.685394,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2392,13761.066294,0.009615,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C0-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C0,250000,NORMAL_50JOB,200000,250000,800,82,0.175000,0.498750,4.691436,0.737931,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),1600,13664.968766,0.022500,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C2,250000,HARD_100JOB,0,50000,1524,204,0.114829,0.294619,6.121876,0.797906,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3040,112117.215945,0.043421,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C2,250000,HARD_100JOB,50000,100000,1476,281,0.085366,0.268293,6.371547,0.783282,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2952,107388.403812,0.016938,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C2,250000,HARD_100JOB,100000,150000,1400,153,0.195000,0.432143,4.996422,0.688460,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,105039.558185,0.011786,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C2,250000,HARD_100JOB,150000,200000,1280,142,0.184375,0.548438,4.785609,0.669340,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2560,103145.935547,0.014844,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C2,250000,HARD_100JOB,200000,250000,1120,160,0.226786,0.573214,4.707480,0.642929,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2240,102369.055765,0.008482,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,0,50000,1524,250,0.055118,0.221785,6.506480,0.816803,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3040,14566.223906,0.052632,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,50000,100000,1476,176,0.064363,0.247967,5.888132,0.789354,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2952,14229.498983,0.030488,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,100000,150000,1400,173,0.131429,0.397857,5.456105,0.733877,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,14076.920950,0.025714,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,150000,200000,1280,146,0.178906,0.528906,4.881312,0.678920,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2560,13967.083547,0.013281,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C2-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C2,250000,NORMAL_50JOB,200000,250000,1120,118,0.229464,0.653571,4.274035,0.620988,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2240,13941.082563,0.020089,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,0,50000,1528,216,0.075916,0.239529,6.309621,0.813632,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3048,112495.453208,0.046260,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,50000,100000,1472,146,0.158288,0.394701,5.225665,0.726814,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2944,107324.955621,0.014266,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,100000,150000,1436,151,0.137883,0.442201,5.087807,0.702891,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2872,106253.329918,0.008008,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,150000,200000,1400,136,0.143571,0.510000,4.780213,0.674460,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,105720.150044,0.005714,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-100_5_3_1-20260918\dscr-events.csv,100_5_3_1,20260918,C3,250000,HARD_100JOB,200000,250000,1364,148,0.165689,0.561584,4.742230,0.657779,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2728,105199.528795,0.006232,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,0,50000,1528,264,0.050393,0.191754,6.628323,0.823968,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),3048,14543.050733,0.051837,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,50000,100000,1472,136,0.186141,0.435462,5.146377,0.726124,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2944,14079.933755,0.022079,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,100000,150000,1436,159,0.121170,0.381616,5.234863,0.715841,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2872,13927.755516,0.017061,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,150000,200000,1400,137,0.102857,0.429286,5.064078,0.713448,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2800,13816.253113,0.020000,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
A:V35-GAP-LOCAL-FE-PACING-REPAIR/16-remote-250k-runs/sync,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-teacher-uses.csv,E:\学习\李明哲-毕业材料\张博改进\docs\evidence\V35-GAP-LOCAL-FE-PACING-REPAIR\16-remote-250k-runs\sync\seed-20260918\results\run-GAPL250K-C3-50_2_3_1-20260918\dscr-events.csv,50_2_3_1,20260918,C3,250000,NORMAL_50JOB,200000,250000,1364,110,0.161290,0.500733,4.764237,0.702549,0.250000,0.250000,0.250000,0.250000,0.000000,sha256(teacherId six-vector state blob),2728,13737.301541,0.020528,0.000000,NOT_EXPORTED(dscr-teacher-uses covers Qg scope only; Qp teacher exposure not exported by frozen jar at 250k)
