seed,arm,window,granularity,cycle,fe,labels,fingerprintSha256,poolPresent,pddrSelected,enteredNextPopulation,nextCycleEligible,survivedNextCycle,teacherUsed,teacherExposure,improvedAnyDirection,directionalImprovementEvents
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64493,E_B,bb543e5ea28240119093679ff57c99c048e3bf996f4c0a758d5ac491a968f07c,1,1,1,1,0,1,1,0,0
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,64493,E_C,12e4a494b166d0a01b0f088d1c3ee9ae3d3625201b12b5fff79e43aa12b3287b,1,1,1,1,1,0,0,0,0
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96653,E_E,3a31182258e28184b35a114b2463b79025a1073f95e3f69fa4638f0260b036fa,1,1,1,0,,0,0,0,0
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96653,E_B,f6985e0c9741de12cb8705d35da1ac533af8fad543130edd15fb8e4066599b8f,1,1,1,0,,0,0,0,0
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96653,E_C,12e4a494b166d0a01b0f088d1c3ee9ae3d3625201b12b5fff79e43aa12b3287b,1,1,1,0,,0,0,0,0
20260903,A2,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,96653,E_W,4f953d2685d2faf7beaf6b4867052fa9fc6df300a08e2596d90568ccb83ac0d8,1,1,1,0,,0,0,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,1,1,37,1,3
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_E,afb26fb2bf919c4f88b059f56297e958d37e3b17e4dfae63c5d035350645498a,1,1,1,1,0,1,7,1,1
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_W,569ad671d1b3caf37927fa8ebb72b5b8d32382c7380ddba74b548c66435c3bfb,1,1,1,1,1,1,16,1,1
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,1,6775,E_B,c226935284fe0ceda80d3a9c9ff590fdf28f0ae5423d57e8e305627e4e522cd6,1,1,1,1,1,1,18,1,1
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,1,1,23,1,1
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_E,58672b650d984f7116478300e481016f00287953a23354727313b0addba0bc2e,1,1,1,1,0,1,10,1,6
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_W,4b387430650bb83f302379efa507d7c361e61b3317638988069c0bcff8eefaf8,1,1,1,1,0,1,3,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,2,13491,E_B,eba08bbde4131d8b59b76dfeb3527d1c77195d6c0718125f42c9896232b4ba97,1,1,1,1,1,1,937,1,43
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,1,1,17,1,1
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_E,5ef1e481a87e3c5a1ec31b22d741d02624a9ed9ed850117e946f19ac5b34da35,1,1,1,1,1,1,62,1,29
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_W,a39e7d238fff0b50108848dbe9f30123a4886d2ce198ad059ae73167c5c8f2ca,1,1,1,1,1,1,31,1,11
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,3,20281,E_B,4e8c981c8650a105066b606a27056e9d606eec2639a2c50b86002acb3cd3a6f9,1,1,1,1,1,0,0,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,0,1,5,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_E,5ef1e481a87e3c5a1ec31b22d741d02624a9ed9ed850117e946f19ac5b34da35,1,1,1,1,0,1,7,1,5
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_W,e66658e646c135f75827081fd0a1ac8f72c1358a7b6b21f19949b993afb8af18,1,1,1,1,1,1,2,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,4,27182,E_B,516dd3f5a4f2bed75576fb191ff33583484a0365868a1758e563d05612106582,1,1,1,1,1,1,3,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_C,c680b6c47329a8fcfb00b81cf3f7da6a9c3fed5294e9377822cf690733d0cfa8,1,1,1,1,1,1,28,1,10
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_E,5faa31089b4f7008d4d6ff7af99e083b9fc98c1bd9dab4d39fe3323b499b3f04,1,1,1,1,1,1,74,1,38
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_W,5254d97de1b513c7be1e35dc8b6388b1f19a2ea60c7b85c357b8e2f37cca44ea,1,1,1,1,1,1,20,1,3
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,5,34238,E_B,2cfd13a49d32728e7139d9291756534a7dd1ce05fb823f24117dba9a78de5d63,1,1,1,1,1,1,5,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_C,89c1f6dbf9704d857b4543dcab37dd842400aef20172afca299dcd929bdc66a5,1,1,1,1,0,1,24,1,8
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_E,5faa31089b4f7008d4d6ff7af99e083b9fc98c1bd9dab4d39fe3323b499b3f04,1,1,1,1,1,1,12,1,6
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_W,6c8c18e90608f07b0a3f5b8aea1e5f6e0bad257b80cdf87ca58275dbcfa70a34,1,1,1,1,1,1,64,1,19
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,6,41501,E_B,20f525e4e46bb091bcf64138d7b1a39bba07c177dbb30ee32638cb9da354594e,1,1,1,1,1,1,5,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,1,1,38,1,10
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_E,389ce2984758e3c289457217d83533e6e4e11ac70efa72ddf8031fe0dc480d62,1,1,1,1,0,0,0,0,0
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_W,eab7ce9cca5f544b145c15e8136b1e8341a4ed84ea5976d0708b8fab1246fd4d,1,1,1,1,0,1,1,1,1
20260903,A4,W1_0_50K,DIRECTION_LABEL_EVENT,7,49036,E_B,1e48133b20c3dce1b02a466b75be902fc790c51092ca76cd32368815067906bb,1,1,1,1,1,1,5,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,1,1,33,1,10
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_E,1e7bf542c98b7ebcee2f9e81a87e88ddbfaef105507deea70edc20d09e593a25,1,1,1,1,1,1,1651,1,594
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_W,0937df05ac9cab680dcc725d13f730c3c20081dede6c4b5494e7e868419082ac,1,1,1,1,1,1,19,1,6
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,8,56932,E_B,1e48133b20c3dce1b02a466b75be902fc790c51092ca76cd32368815067906bb,1,1,1,1,1,1,2,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,1,1,16,1,5
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_E,6fdf3cd11227f11798186052266bc737715f6d24fb55cf1cb69f25436bf1148b,1,1,1,1,1,1,15,1,7
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_W,3b779596ec4a796b7fe789a7102c99b30a3c7c8fa9cac6dce6ec28612ce53e8d,1,1,1,1,1,1,1,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,9,65313,E_B,1e48133b20c3dce1b02a466b75be902fc790c51092ca76cd32368815067906bb,1,1,1,1,1,0,0,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,0,1,5,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_E,6fdf3cd11227f11798186052266bc737715f6d24fb55cf1cb69f25436bf1148b,1,1,1,1,0,1,14,1,7
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_W,3b779596ec4a796b7fe789a7102c99b30a3c7c8fa9cac6dce6ec28612ce53e8d,1,1,1,1,0,0,0,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,10,74366,E_B,4ee0a9929a71cf908395fcb78733abf40a0b79c15e41003f0a8c21432b691457,1,1,1,1,1,1,4,1,1
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,0,0,0,,0,0,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_E,9d91f3d74ba68ecb836fbc9803f269668ab3c356ccdb8a1624f522b399f7f9c0,1,1,1,1,1,1,1,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_W,18cdf091a26be3d5f0bbe344540a7c770683d1b04fa2afad4b459b24259a2418,1,1,1,1,1,1,1,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,11,84405,E_B,4ee0a9929a71cf908395fcb78733abf40a0b79c15e41003f0a8c21432b691457,1,1,1,1,1,1,2,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_C,c6644e47462f0aac144d8be5e66ecc44e1cf5cda559911879770297b1d33dedb,1,0,0,0,,0,0,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_E,9d91f3d74ba68ecb836fbc9803f269668ab3c356ccdb8a1624f522b399f7f9c0,1,1,1,0,,0,0,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_W,18cdf091a26be3d5f0bbe344540a7c770683d1b04fa2afad4b459b24259a2418,1,1,1,0,,0,0,0,0
20260903,A4,W2_50K_100K,DIRECTION_LABEL_EVENT,12,96025,E_B,4ee0a9929a71cf908395fcb78733abf40a0b79c15e41003f0a8c21432b691457,1,1,1,0,,0,0,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_E,afb26fb2bf919c4f88b059f56297e958d37e3b17e4dfae63c5d035350645498a,1,1,1,1,0,1,7,1,1
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_B,c226935284fe0ceda80d3a9c9ff590fdf28f0ae5423d57e8e305627e4e522cd6,1,1,1,1,1,1,18,1,1
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,1,1,37,1,3
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,1,6775,E_W,569ad671d1b3caf37927fa8ebb72b5b8d32382c7380ddba74b548c66435c3bfb,1,1,1,1,1,1,16,1,1
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_B,eba08bbde4131d8b59b76dfeb3527d1c77195d6c0718125f42c9896232b4ba97,1,1,1,1,1,1,937,1,43
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_E,58672b650d984f7116478300e481016f00287953a23354727313b0addba0bc2e,1,1,1,1,0,1,10,1,6
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_W,4b387430650bb83f302379efa507d7c361e61b3317638988069c0bcff8eefaf8,1,1,1,1,0,1,3,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,2,13491,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,1,1,23,1,1
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_W,a39e7d238fff0b50108848dbe9f30123a4886d2ce198ad059ae73167c5c8f2ca,1,1,1,1,1,1,31,1,11
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_E,5ef1e481a87e3c5a1ec31b22d741d02624a9ed9ed850117e946f19ac5b34da35,1,1,1,1,1,1,62,1,29
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_B,4e8c981c8650a105066b606a27056e9d606eec2639a2c50b86002acb3cd3a6f9,1,1,1,1,1,0,0,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,3,20281,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,1,1,17,1,1
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_E,5ef1e481a87e3c5a1ec31b22d741d02624a9ed9ed850117e946f19ac5b34da35,1,1,1,1,0,1,7,1,5
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_B,516dd3f5a4f2bed75576fb191ff33583484a0365868a1758e563d05612106582,1,1,1,1,1,1,3,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_W,e66658e646c135f75827081fd0a1ac8f72c1358a7b6b21f19949b993afb8af18,1,1,1,1,1,1,2,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,4,27182,E_C,551e43050a36bbeb7501b3ac26b5c2b26384a6211a617970355180c0a83764ba,1,1,1,1,0,1,5,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_W,5254d97de1b513c7be1e35dc8b6388b1f19a2ea60c7b85c357b8e2f37cca44ea,1,1,1,1,1,1,20,1,3
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_B,2cfd13a49d32728e7139d9291756534a7dd1ce05fb823f24117dba9a78de5d63,1,1,1,1,1,1,5,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_E,5faa31089b4f7008d4d6ff7af99e083b9fc98c1bd9dab4d39fe3323b499b3f04,1,1,1,1,1,1,74,1,38
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,5,34238,E_C,c680b6c47329a8fcfb00b81cf3f7da6a9c3fed5294e9377822cf690733d0cfa8,1,1,1,1,1,1,28,1,10
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_B,20f525e4e46bb091bcf64138d7b1a39bba07c177dbb30ee32638cb9da354594e,1,1,1,1,1,1,5,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_W,6c8c18e90608f07b0a3f5b8aea1e5f6e0bad257b80cdf87ca58275dbcfa70a34,1,1,1,1,1,1,64,1,19
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_E,5faa31089b4f7008d4d6ff7af99e083b9fc98c1bd9dab4d39fe3323b499b3f04,1,1,1,1,1,1,12,1,6
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,6,41501,E_C,89c1f6dbf9704d857b4543dcab37dd842400aef20172afca299dcd929bdc66a5,1,1,1,1,0,1,24,1,8
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_E,389ce2984758e3c289457217d83533e6e4e11ac70efa72ddf8031fe0dc480d62,1,1,1,1,0,0,0,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_W,eab7ce9cca5f544b145c15e8136b1e8341a4ed84ea5976d0708b8fab1246fd4d,1,1,1,1,0,1,1,1,1
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_B,1e48133b20c3dce1b02a466b75be902fc790c51092ca76cd32368815067906bb,1,1,1,1,1,1,5,0,0
20260903,A4,W1_0_50K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,7,49036,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,1,1,38,1,10
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_E,1e7bf542c98b7ebcee2f9e81a87e88ddbfaef105507deea70edc20d09e593a25,1,1,1,1,1,1,1651,1,594
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_W,0937df05ac9cab680dcc725d13f730c3c20081dede6c4b5494e7e868419082ac,1,1,1,1,1,1,19,1,6
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_B,1e48133b20c3dce1b02a466b75be902fc790c51092ca76cd32368815067906bb,1,1,1,1,1,1,2,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,8,56932,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,1,1,33,1,10
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_E,6fdf3cd11227f11798186052266bc737715f6d24fb55cf1cb69f25436bf1148b,1,1,1,1,1,1,15,1,7
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_W,3b779596ec4a796b7fe789a7102c99b30a3c7c8fa9cac6dce6ec28612ce53e8d,1,1,1,1,1,1,1,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_B,1e48133b20c3dce1b02a466b75be902fc790c51092ca76cd32368815067906bb,1,1,1,1,1,0,0,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,9,65313,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,1,1,16,1,5
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_B,4ee0a9929a71cf908395fcb78733abf40a0b79c15e41003f0a8c21432b691457,1,1,1,1,1,1,4,1,1
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_E,6fdf3cd11227f11798186052266bc737715f6d24fb55cf1cb69f25436bf1148b,1,1,1,1,0,1,14,1,7
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_W,3b779596ec4a796b7fe789a7102c99b30a3c7c8fa9cac6dce6ec28612ce53e8d,1,1,1,1,0,0,0,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,10,74366,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,1,1,1,0,1,5,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_B,4ee0a9929a71cf908395fcb78733abf40a0b79c15e41003f0a8c21432b691457,1,1,1,1,1,1,2,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_E,9d91f3d74ba68ecb836fbc9803f269668ab3c356ccdb8a1624f522b399f7f9c0,1,1,1,1,1,1,1,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_W,18cdf091a26be3d5f0bbe344540a7c770683d1b04fa2afad4b459b24259a2418,1,1,1,1,1,1,1,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,11,84405,E_C,c2d1e4fe2d2a79cb7aa9e86502f76b84bf032243b6457f7590f1bffe92c0f44a,1,0,0,0,,0,0,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_B,4ee0a9929a71cf908395fcb78733abf40a0b79c15e41003f0a8c21432b691457,1,1,1,0,,0,0,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_E,9d91f3d74ba68ecb836fbc9803f269668ab3c356ccdb8a1624f522b399f7f9c0,1,1,1,0,,0,0,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_W,18cdf091a26be3d5f0bbe344540a7c770683d1b04fa2afad4b459b24259a2418,1,1,1,0,,0,0,0,0
20260903,A4,W2_50K_100K,UNIQUE_DIRECTIONAL_REPRESENTATIVE,12,96025,E_C,c6644e47462f0aac144d8be5e66ecc44e1cf5cda559911879770297b1d33dedb,1,0,0,0,,0,0,0,0
