instance,referenceFamily,Cmax,TEC,TWC
100_5_3_1,FORMAL_DECISION,1325.8444438568818,112952.6585681785,291514.79375705065
100_5_3_1,FORMAL_DECISION,1325.8444438568818,113215.2812095953,291323.5689153805
100_5_3_1,FORMAL_DECISION,1326.119748383203,112111.49813614003,292106.1790151913
100_5_3_1,FORMAL_DECISION,1329.3855842706853,113524.47702264483,291086.0940754455
100_5_3_1,FORMAL_DECISION,1329.7494854956217,111294.89863372821,306465.7217293866
100_5_3_1,FORMAL_DECISION,1330.7806764962743,112906.23044643298,291569.6942044769
100_5_3_1,FORMAL_DECISION,1330.7806764962743,113025.29863194618,290636.8215088204
100_5_3_1,FORMAL_DECISION,1332.4348016108115,111642.43080268225,293844.48411705205
100_5_3_1,FORMAL_DECISION,1333.3794655276272,112448.59656669224,292002.8948470298
100_5_3_1,FORMAL_DECISION,1333.3794655276272,112895.27118849116,291308.4555291785
100_5_3_1,FORMAL_DECISION,1335.537163431077,111296.58844826464,305757.7229768264
100_5_3_1,FORMAL_DECISION,1335.831737694742,111185.60251982804,316075.48084219964
100_5_3_1,FORMAL_DECISION,1337.4180235281258,112930.03650141097,291021.5002160582
100_5_3_1,FORMAL_DECISION,1337.4180235281258,112935.07346617553,290800.47974504007
100_5_3_1,FORMAL_DECISION,1337.9991956538402,110567.24493349463,318909.2743029279
100_5_3_1,FORMAL_DECISION,1339.5515245994932,111476.2237972737,296132.29525891884
100_5_3_1,FORMAL_DECISION,1340.7326424914258,111567.46498253252,294122.3822843433
100_5_3_1,FORMAL_DECISION,1340.8922336302187,112773.42595347048,291564.6919331979
100_5_3_1,FORMAL_DECISION,1342.9231807233894,112880.47738419726,290543.99342496146
100_5_3_1,FORMAL_DECISION,1350.5490641223334,111145.3842671355,310475.7670345907
100_5_3_1,FORMAL_DECISION,1351.7434048271189,112262.26926954216,291174.78904483345
100_5_3_1,FORMAL_DECISION,1351.7434048271189,112301.65010398405,290973.2811460829
100_5_3_1,FORMAL_DECISION,1351.7434048271189,112701.88834544986,290949.3538460654
100_5_3_1,FORMAL_DECISION,1352.1011731780147,112680.82553385156,289313.9159500589
100_5_3_1,FORMAL_DECISION,1353.3848405832446,111402.27097235569,295734.6993053593
100_5_3_1,FORMAL_DECISION,1356.4644346638481,112500.47752199609,290810.17145955865
100_5_3_1,FORMAL_DECISION,1381.1419761741174,110955.01214061564,318508.3971904607
100_5_3_1,FORMAL_DECISION,1390.1254531748584,112532.51187083799,290554.99833286507
100_5_3_1,FORMAL_DECISION,1404.481714267819,110557.86249918635,315223.9632650696
100_5_3_1,FORMAL_DECISION,1419.1214240108316,111227.18498688821,302786.11714392237
100_5_3_1,DISCOVERY_OBSERVED,761.3825230832067,128594.43788035876,354813.0483355154
100_5_3_1,DISCOVERY_OBSERVED,761.9763239699076,128890.34625908887,342763.4473149611
100_5_3_1,DISCOVERY_OBSERVED,762.1546050733738,128752.69175394197,343311.30900523457
100_5_3_1,DISCOVERY_OBSERVED,763.7266858167026,128581.48190371011,358087.2311671234
100_5_3_1,DISCOVERY_OBSERVED,764.2070883067588,128579.71078771356,342067.46426237223
100_5_3_1,DISCOVERY_OBSERVED,764.5236885663502,128573.85875827514,343722.7486345205
100_5_3_1,DISCOVERY_OBSERVED,765.0987338306624,128522.81564653704,356447.2419915631
100_5_3_1,DISCOVERY_OBSERVED,765.1880638957629,128202.92650347203,348454.8947012357
100_5_3_1,DISCOVERY_OBSERVED,765.6810942958559,128042.11743648238,357574.94283953623
100_5_3_1,DISCOVERY_OBSERVED,765.6810942958559,128163.94574052327,357461.86910486175
100_5_3_1,DISCOVERY_OBSERVED,766.0535172151708,129337.40862131312,340939.5037463271
100_5_3_1,DISCOVERY_OBSERVED,766.386458834743,128538.35646824082,346449.03194847354
100_5_3_1,DISCOVERY_OBSERVED,766.5230666290433,127373.99438671645,359222.4866968811
100_5_3_1,DISCOVERY_OBSERVED,766.7373591675566,128742.95887562024,340042.7140441515
100_5_3_1,DISCOVERY_OBSERVED,766.8167499069331,128113.77496697505,348398.85219605063
100_5_3_1,DISCOVERY_OBSERVED,767.0550110167045,127960.69220801775,343300.3852488335
100_5_3_1,DISCOVERY_OBSERVED,767.1452971361355,127315.8425067745,348365.2628018291
100_5_3_1,DISCOVERY_OBSERVED,768.0974647141514,127828.12178854694,342673.7302815252
100_5_3_1,DISCOVERY_OBSERVED,768.1570917139217,128474.01620097694,342653.1291408396
100_5_3_1,DISCOVERY_OBSERVED,768.1803867507208,128695.88608120693,341915.45141187264
100_5_3_1,DISCOVERY_OBSERVED,768.466270507029,127281.19617546201,361175.272578878
100_5_3_1,DISCOVERY_OBSERVED,768.7763989408086,127818.92200250647,346947.4600947147
100_5_3_1,DISCOVERY_OBSERVED,768.9391301362145,128267.88005187766,341772.62839518336
100_5_3_1,DISCOVERY_OBSERVED,768.9589696747232,127535.85232461433,334776.10588427447
100_5_3_1,DISCOVERY_OBSERVED,768.9793661069073,127132.21716727062,342305.0083277476
100_5_3_1,DISCOVERY_OBSERVED,769.0189995414598,126900.5836500758,342997.60579442687
100_5_3_1,DISCOVERY_OBSERVED,769.0189995414598,127006.48187777797,341998.99740392866
100_5_3_1,DISCOVERY_OBSERVED,769.0189995414598,127045.44441913241,341992.8681818325
100_5_3_1,DISCOVERY_OBSERVED,769.0189995414598,127194.81912490408,341430.5038751967
100_5_3_1,DISCOVERY_OBSERVED,769.0189995414598,127233.78166625852,341424.37465310056
100_5_3_1,DISCOVERY_OBSERVED,769.0191270594423,126952.00294861592,342704.29684505705
100_5_3_1,DISCOVERY_OBSERVED,769.0191270594423,126975.70481250763,342378.44607900665
100_5_3_1,DISCOVERY_OBSERVED,769.0191270594423,127165.00360828548,341605.778566922
100_5_3_1,DISCOVERY_OBSERVED,769.1316679180768,126648.03788790255,343060.9239274157
100_5_3_1,DISCOVERY_OBSERVED,770.9644701165954,127222.82386104771,340929.33690300887
100_5_3_1,DISCOVERY_OBSERVED,771.5271180772266,126868.91649886187,342090.9531814252
100_5_3_1,DISCOVERY_OBSERVED,772.0144726113184,126875.18497106903,341712.88081596384
100_5_3_1,DISCOVERY_OBSERVED,772.373884757411,126907.59383997423,339711.252856305
100_5_3_1,DISCOVERY_OBSERVED,772.8922443716406,127424.82027830977,335848.0071000289
100_5_3_1,DISCOVERY_OBSERVED,774.5961421816381,127934.09796182303,333783.9376399073
100_5_3_1,DISCOVERY_OBSERVED,776.7885967078287,127185.59015989778,339173.7681371564
100_5_3_1,DISCOVERY_OBSERVED,777.384757972373,126810.30597777017,342662.77526959253
100_5_3_1,DISCOVERY_OBSERVED,777.4796632762288,126797.8423141473,340876.35846183763
100_5_3_1,DISCOVERY_OBSERVED,780.2075447511465,126946.68594794477,339559.67405802954
100_5_3_1,DISCOVERY_OBSERVED,780.209573514447,126479.75244775915,351236.578934711
100_5_3_1,DISCOVERY_OBSERVED,780.3720302659287,127332.69562654052,335222.9956385268
100_5_3_1,DISCOVERY_OBSERVED,781.0551357573377,126736.79412641402,340338.71601629653
100_5_3_1,DISCOVERY_OBSERVED,781.1446199973183,126821.81635414212,340202.5910754178
100_5_3_1,DISCOVERY_OBSERVED,781.6031221004347,126732.93175694776,342464.9210014673
100_5_3_1,DISCOVERY_OBSERVED,782.1486986992046,126796.45747282369,340010.2562540281
100_5_3_1,DISCOVERY_OBSERVED,782.3407774244231,127114.44482579266,331689.21740564675
100_5_3_1,DISCOVERY_OBSERVED,782.5918983940484,126820.35370964897,339885.0522795244
100_5_3_1,DISCOVERY_OBSERVED,783.0856047938377,126308.58311552323,338259.8942625286
100_5_3_1,DISCOVERY_OBSERVED,783.0856047938377,126468.23147700138,337751.9789086011
100_5_3_1,DISCOVERY_OBSERVED,786.842676893207,125918.35914092803,350432.62095999403
100_5_3_1,DISCOVERY_OBSERVED,789.4286977344228,125795.00822036555,350873.9043304745
100_5_3_1,DISCOVERY_OBSERVED,789.5757552268576,125867.0194357325,350333.6346924147
100_5_3_1,DISCOVERY_OBSERVED,789.942545006762,125808.99137394196,350778.65668834024
100_5_3_1,DISCOVERY_OBSERVED,790.0168355867415,124646.99952429062,342764.1990320493
100_5_3_1,DISCOVERY_OBSERVED,791.8146734150107,127065.32414856582,337740.7836610548
100_5_3_1,DISCOVERY_OBSERVED,796.7724496375577,126003.46059333725,341356.8482899436
100_5_3_1,DISCOVERY_OBSERVED,796.921406145503,126928.74595502263,336180.1273215044
100_5_3_1,DISCOVERY_OBSERVED,798.5175581841512,123669.04976027171,346795.7963535163
100_5_3_1,DISCOVERY_OBSERVED,798.5662762349427,123620.94038437062,347084.960853982
100_5_3_1,DISCOVERY_OBSERVED,798.7504019866086,123544.27029567561,345874.22999514866
100_5_3_1,DISCOVERY_OBSERVED,799.305893513724,124496.28557376981,343882.2612653732
100_5_3_1,DISCOVERY_OBSERVED,800.4342624114568,123433.0987002101,347382.32070416515
100_5_3_1,DISCOVERY_OBSERVED,801.7477423730627,123398.67501028956,344436.86772653286
100_5_3_1,DISCOVERY_OBSERVED,803.3304877918712,123238.74531169649,342224.2080712869
100_5_3_1,DISCOVERY_OBSERVED,804.027811767987,125947.62406050487,340561.4799612694
100_5_3_1,DISCOVERY_OBSERVED,805.6560690693564,125254.79897014092,340039.13510673924
100_5_3_1,DISCOVERY_OBSERVED,805.8171991416743,125244.70039506047,339067.6571483506
100_5_3_1,DISCOVERY_OBSERVED,807.6474971847831,123094.4767029938,344713.23323737504
100_5_3_1,DISCOVERY_OBSERVED,812.3115246072588,122959.23286172486,345024.43177800847
100_5_3_1,DISCOVERY_OBSERVED,813.0537202751062,125050.15076283549,336502.83285719645
100_5_3_1,DISCOVERY_OBSERVED,814.2125260483333,124279.32295270781,339012.64727862086
100_5_3_1,DISCOVERY_OBSERVED,814.9978432517963,122692.95412777373,348015.81473097473
100_5_3_1,DISCOVERY_OBSERVED,815.4414460612913,122693.59979938917,348011.24759630725
100_5_3_1,DISCOVERY_OBSERVED,816.8882653749408,123131.56954933945,343641.69870621775
100_5_3_1,DISCOVERY_OBSERVED,817.6703076758615,125042.4596611459,337621.31947976304
100_5_3_1,DISCOVERY_OBSERVED,818.7911481712019,125312.00628382553,335841.97219898854
100_5_3_1,DISCOVERY_OBSERVED,819.8834709841134,122807.25101599106,347786.4923123524
100_5_3_1,DISCOVERY_OBSERVED,820.5130275178043,122115.3465011747,342117.60728078365
100_5_3_1,DISCOVERY_OBSERVED,820.6412465778147,124161.21210798417,340979.73904586374
100_5_3_1,DISCOVERY_OBSERVED,821.1336171232084,124924.12142645098,338842.1392081573
100_5_3_1,DISCOVERY_OBSERVED,822.4607411186602,123268.08521221182,334897.7540811892
100_5_3_1,DISCOVERY_OBSERVED,823.5399118339968,124044.84989004183,334889.51990019047
100_5_3_1,DISCOVERY_OBSERVED,832.8341584821624,125021.30761649994,332363.4415999219
100_5_3_1,DISCOVERY_OBSERVED,833.6124926888705,124587.44904905718,333549.7705560997
100_5_3_1,DISCOVERY_OBSERVED,835.3583633714871,124573.8937954191,333689.4054083177
100_5_3_1,DISCOVERY_OBSERVED,849.7925381874127,122017.17459147915,362249.2888965589
100_5_3_1,DISCOVERY_OBSERVED,849.7925381874127,122080.48033209174,357216.94606673525
100_5_3_1,DISCOVERY_OBSERVED,851.1932184533874,123066.30885586364,339072.3472772428
100_5_3_1,DISCOVERY_OBSERVED,852.0247049679421,123175.53865233404,337211.68419475877
100_5_3_1,DISCOVERY_OBSERVED,852.265148801616,122831.00891105732,338337.3136563591
100_5_3_1,DISCOVERY_OBSERVED,853.4211001227623,122043.91426424797,347399.90074923064
100_5_3_1,DISCOVERY_OBSERVED,853.5726510528739,121689.748628136,344297.5100723831
100_5_3_1,DISCOVERY_OBSERVED,853.6623130179643,123191.21524121088,335864.4920544294
100_5_3_1,DISCOVERY_OBSERVED,857.5192081611646,122139.760003339,338361.8277230982
100_5_3_1,DISCOVERY_OBSERVED,857.8250506741556,122487.13820180029,337741.6313464727
100_5_3_1,DISCOVERY_OBSERVED,861.7304773975154,123252.27624312844,335343.13685743563
100_5_3_1,DISCOVERY_OBSERVED,864.3108299361437,122035.13661858122,343540.87862010545
100_5_3_1,DISCOVERY_OBSERVED,864.5927298602705,121607.99011123498,345630.80482373666
100_5_3_1,DISCOVERY_OBSERVED,865.7859745378718,121536.61573426283,348668.51946966193
100_5_3_1,DISCOVERY_OBSERVED,867.852246499883,121519.91889133607,346888.22579590057
100_5_3_1,DISCOVERY_OBSERVED,868.1103165601949,121503.05450935234,353050.9587435784
100_5_3_1,DISCOVERY_OBSERVED,868.8810000115825,123188.67716608856,336138.00056979904
100_5_3_1,DISCOVERY_OBSERVED,870.1883701336387,122681.55489927228,336458.2745333172
100_5_3_1,DISCOVERY_OBSERVED,871.5039646802242,121410.64121801755,353134.723295867
100_5_3_1,DISCOVERY_OBSERVED,871.8252882754305,123153.62549917851,334277.06784292636
100_5_3_1,DISCOVERY_OBSERVED,873.4370399884571,122002.48941381896,342606.7890878506
100_5_3_1,DISCOVERY_OBSERVED,874.3600569105753,121502.55196116371,351354.6395655471
100_5_3_1,DISCOVERY_OBSERVED,874.7465368091465,121486.81118463402,351547.98425010755
100_5_3_1,DISCOVERY_OBSERVED,875.0935612736134,121662.25359724119,336162.7284922569
100_5_3_1,DISCOVERY_OBSERVED,876.169522972386,122869.4326477373,336020.90851934743
100_5_3_1,DISCOVERY_OBSERVED,876.588662246306,123569.86694671039,332595.9673884357
100_5_3_1,DISCOVERY_OBSERVED,878.8094299003506,122510.49418752192,334366.77401959384
100_5_3_1,DISCOVERY_OBSERVED,879.1465535994813,121853.38573603019,335135.8261178245
100_5_3_1,DISCOVERY_OBSERVED,881.2844997434529,121648.07699264956,344632.80353257025
100_5_3_1,DISCOVERY_OBSERVED,881.2844997434529,121652.78347261393,343225.7755412972
100_5_3_1,DISCOVERY_OBSERVED,881.3393786378366,123431.71370347386,332379.6577995446
100_5_3_1,DISCOVERY_OBSERVED,881.6722836919587,122566.20893845333,329857.89550762204
100_5_3_1,DISCOVERY_OBSERVED,882.371600104115,121524.97640766301,346059.1716649969
100_5_3_1,DISCOVERY_OBSERVED,882.4548020067066,123961.64687864063,328443.977606558
100_5_3_1,DISCOVERY_OBSERVED,883.0124861270873,121397.31083241286,353628.7356549768
100_5_3_1,DISCOVERY_OBSERVED,883.8410694953762,121417.65787461122,343014.3002827419
100_5_3_1,DISCOVERY_OBSERVED,883.8410694953762,121466.04507316007,341382.7019315413
100_5_3_1,DISCOVERY_OBSERVED,884.9164448917713,121310.00455478934,339758.59385846846
100_5_3_1,DISCOVERY_OBSERVED,884.9164448917713,121533.03018759705,338876.6444411138
100_5_3_1,DISCOVERY_OBSERVED,884.9164448917713,121633.52660089568,337725.28135098063
100_5_3_1,DISCOVERY_OBSERVED,884.920253998956,122341.78846086154,329863.3847790866
100_5_3_1,DISCOVERY_OBSERVED,885.7343853477132,121574.82124719958,337918.42822440027
100_5_3_1,DISCOVERY_OBSERVED,885.7343853477132,121646.92238028743,336137.10523602273
100_5_3_1,DISCOVERY_OBSERVED,888.4901113653459,121489.80765425027,338374.74948423775
100_5_3_1,DISCOVERY_OBSERVED,889.581954129973,122132.78556877648,333859.7422915829
100_5_3_1,DISCOVERY_OBSERVED,892.4528248861512,121638.23391015115,336911.0967526475
100_5_3_1,DISCOVERY_OBSERVED,892.68761551323,121238.73910192795,337759.4736951019
100_5_3_1,DISCOVERY_OBSERVED,894.3006488462638,121400.963415822,335815.3638740593
100_5_3_1,DISCOVERY_OBSERVED,896.047036129222,121764.85681843205,330375.8760069555
100_5_3_1,DISCOVERY_OBSERVED,898.5688192074546,121996.74016041216,328506.8885836196
100_5_3_1,DISCOVERY_OBSERVED,898.6934603784083,120860.4071986282,335865.600230554
100_5_3_1,DISCOVERY_OBSERVED,900.9248820053588,121520.21748909555,330992.82679601584
100_5_3_1,DISCOVERY_OBSERVED,901.4644866811552,121630.71261114284,329232.17614553124
100_5_3_1,DISCOVERY_OBSERVED,901.7053948784425,121051.7725188543,328883.1723633849
100_5_3_1,DISCOVERY_OBSERVED,902.3098948429364,120620.93460014905,333467.0695461158
100_5_3_1,DISCOVERY_OBSERVED,904.4984918160184,120428.66837770873,329015.12312310096
100_5_3_1,DISCOVERY_OBSERVED,905.2285253537997,120984.78578752087,328172.3298276259
100_5_3_1,DISCOVERY_OBSERVED,914.2065476156815,120296.75582308852,347115.90748947725
100_5_3_1,DISCOVERY_OBSERVED,914.2839767691236,120255.7521552869,333261.2032693095
100_5_3_1,DISCOVERY_OBSERVED,915.9718160737071,119997.98662968627,331610.8064304275
100_5_3_1,DISCOVERY_OBSERVED,918.0498002840419,119676.159457556,341929.13893303636
100_5_3_1,DISCOVERY_OBSERVED,918.1074728791514,120412.41024039034,329448.4242534533
100_5_3_1,DISCOVERY_OBSERVED,918.1074728791514,120584.70731138298,328507.17143618985
100_5_3_1,DISCOVERY_OBSERVED,918.1074728791514,120799.71102710407,328219.20582630043
100_5_3_1,DISCOVERY_OBSERVED,918.1074728791514,121019.26647339916,327440.11219770217
100_5_3_1,DISCOVERY_OBSERVED,918.1074728791514,121122.46264137753,326999.46713841724
100_5_3_1,DISCOVERY_OBSERVED,918.1074728791514,121264.52557228014,325563.72312165884
100_5_3_1,DISCOVERY_OBSERVED,921.7094974346644,120420.02899507075,325659.9729914262
100_5_3_1,DISCOVERY_OBSERVED,922.62740515197,120322.13748593625,329608.3635181823
100_5_3_1,DISCOVERY_OBSERVED,924.3717830772996,119826.48404015505,334678.82672861137
100_5_3_1,DISCOVERY_OBSERVED,924.3717830772996,119903.1921905599,333594.4237783338
100_5_3_1,DISCOVERY_OBSERVED,924.3717830772996,120061.56457792339,331321.87339508825
100_5_3_1,DISCOVERY_OBSERVED,925.3798154692095,119862.42014507475,323337.6201106164
100_5_3_1,DISCOVERY_OBSERVED,930.4775847772644,119726.55908921255,331469.9055443691
100_5_3_1,DISCOVERY_OBSERVED,931.9036943159717,119471.9449505936,333657.31619235245
100_5_3_1,DISCOVERY_OBSERVED,932.0541608593218,119445.33851938622,333359.2658488623
100_5_3_1,DISCOVERY_OBSERVED,935.051515784547,119381.00558292202,337212.6217764255
100_5_3_1,DISCOVERY_OBSERVED,940.0652963033265,119378.47143750376,334236.540387892
100_5_3_1,DISCOVERY_OBSERVED,940.8711434009574,119277.68790955565,337774.97811687714
100_5_3_1,DISCOVERY_OBSERVED,941.3664881923908,119602.06375395434,329240.5307438179
100_5_3_1,DISCOVERY_OBSERVED,945.5133084597205,119217.26979730818,354994.78942629066
100_5_3_1,DISCOVERY_OBSERVED,945.698938545845,119603.57980653015,316264.3256432181
100_5_3_1,DISCOVERY_OBSERVED,945.8602707626234,119188.4892573006,337962.45834845497
100_5_3_1,DISCOVERY_OBSERVED,947.0778587647033,119440.05296527529,333794.7011234886
100_5_3_1,DISCOVERY_OBSERVED,950.1708797934002,119047.95703977789,332351.00338274566
100_5_3_1,DISCOVERY_OBSERVED,950.2716112101367,118672.96042198397,328961.66507847037
100_5_3_1,DISCOVERY_OBSERVED,952.4480350835701,119517.4041078905,326379.34904916823
100_5_3_1,DISCOVERY_OBSERVED,952.6447504203953,119251.56320199635,327662.90606331045
100_5_3_1,DISCOVERY_OBSERVED,954.433160444241,118631.09555571803,346876.96579706855
100_5_3_1,DISCOVERY_OBSERVED,955.9410159256884,119114.75866315205,318919.509141045
100_5_3_1,DISCOVERY_OBSERVED,957.0413451817734,118911.50452949741,317026.0528566821
100_5_3_1,DISCOVERY_OBSERVED,958.4350300267515,118495.59694871036,342987.90421820886
100_5_3_1,DISCOVERY_OBSERVED,961.2433631628018,118566.43297255685,342952.456969359
100_5_3_1,DISCOVERY_OBSERVED,962.1694420631569,118516.32126139486,339550.3855923922
100_5_3_1,DISCOVERY_OBSERVED,962.8026002625741,118741.18020514351,327719.344081655
100_5_3_1,DISCOVERY_OBSERVED,965.079881305609,118426.39717808877,342431.1764395082
100_5_3_1,DISCOVERY_OBSERVED,966.0031409618795,118761.22139996543,326291.5596342372
100_5_3_1,DISCOVERY_OBSERVED,966.2801580451578,118311.16703818942,334751.86399692757
100_5_3_1,DISCOVERY_OBSERVED,966.9483523170575,118768.63106793184,325272.4247730373
100_5_3_1,DISCOVERY_OBSERVED,966.9483523170575,118853.21796429431,323730.7967699834
100_5_3_1,DISCOVERY_OBSERVED,966.9483523170575,118856.17924151168,321568.9102326911
100_5_3_1,DISCOVERY_OBSERVED,967.0435875419099,118598.87480511161,330369.94037507183
100_5_3_1,DISCOVERY_OBSERVED,967.6169046843264,118767.17109940587,325664.9631769133
100_5_3_1,DISCOVERY_OBSERVED,968.7174873135274,118137.69136987571,319529.947736911
100_5_3_1,DISCOVERY_OBSERVED,972.0403933883246,121157.45348309682,316028.27843200415
100_5_3_1,DISCOVERY_OBSERVED,972.0403933883246,121168.28397043182,315448.6771664935
100_5_3_1,DISCOVERY_OBSERVED,972.928998983495,118134.85219721988,326051.243235378
100_5_3_1,DISCOVERY_OBSERVED,973.500609768681,118026.42730027711,334259.8705606059
100_5_3_1,DISCOVERY_OBSERVED,973.9978542766007,121233.61442073916,315241.19830946304
100_5_3_1,DISCOVERY_OBSERVED,982.5792084373564,118071.29792183577,317486.52721414925
100_5_3_1,DISCOVERY_OBSERVED,985.6091015198679,117662.19056621692,325506.9561258773
100_5_3_1,DISCOVERY_OBSERVED,986.3489907056987,121153.51946247203,313460.92874879786
100_5_3_1,DISCOVERY_OBSERVED,989.5877436403509,121109.63052135102,315515.9347081898
100_5_3_1,DISCOVERY_OBSERVED,991.2520992147591,120912.96524119785,314770.9116365241
100_5_3_1,DISCOVERY_OBSERVED,992.6925848221246,117869.9497776514,321306.8359621333
100_5_3_1,DISCOVERY_OBSERVED,994.2071263884347,121059.70427014507,314655.7461362113
100_5_3_1,DISCOVERY_OBSERVED,994.2790656910589,117566.06559473605,313911.5534683005
100_5_3_1,DISCOVERY_OBSERVED,994.9532253443648,117128.15998293518,328679.85680998163
100_5_3_1,DISCOVERY_OBSERVED,996.5433686789844,120222.91530811283,313080.3352402694
100_5_3_1,DISCOVERY_OBSERVED,998.6821102618223,120779.09948495516,310848.9469166384
100_5_3_1,DISCOVERY_OBSERVED,1000.1664101383191,120433.91988947865,310975.33732470946
100_5_3_1,DISCOVERY_OBSERVED,1002.6734938191076,120594.840427899,310703.03420433286
100_5_3_1,DISCOVERY_OBSERVED,1003.3055917909472,117522.50817463052,321265.0815892152
100_5_3_1,DISCOVERY_OBSERVED,1004.2218955657214,117264.64544249812,319030.3212195567
100_5_3_1,DISCOVERY_OBSERVED,1004.4293477378219,120950.70787429836,309793.22390043386
100_5_3_1,DISCOVERY_OBSERVED,1005.2475798008493,120716.80583983935,310338.75265609374
100_5_3_1,DISCOVERY_OBSERVED,1005.8143374225316,120388.92863940416,311335.41752548097
100_5_3_1,DISCOVERY_OBSERVED,1006.9512789202238,117040.41872305074,341000.25238192175
100_5_3_1,DISCOVERY_OBSERVED,1008.7259863317166,120007.3212381715,310863.8393122945
100_5_3_1,DISCOVERY_OBSERVED,1008.7438933150728,116698.77536342255,331439.6805012083
100_5_3_1,DISCOVERY_OBSERVED,1009.0714284332271,117165.33662453093,317102.3497051763
100_5_3_1,DISCOVERY_OBSERVED,1010.0714530571889,116868.18974056779,322881.065279877
100_5_3_1,DISCOVERY_OBSERVED,1010.74247564282,120551.05116002189,310779.14113426185
100_5_3_1,DISCOVERY_OBSERVED,1011.7237200767966,117092.1738287481,319624.45771657984
100_5_3_1,DISCOVERY_OBSERVED,1011.8616058721444,119955.57641007139,312543.58557543665
100_5_3_1,DISCOVERY_OBSERVED,1013.8172217201243,116685.04969354159,345610.38364908565
100_5_3_1,DISCOVERY_OBSERVED,1013.9608875861065,116712.3009365289,321501.3756348344
100_5_3_1,DISCOVERY_OBSERVED,1014.8998028294732,120562.90436109842,310364.64367963537
100_5_3_1,DISCOVERY_OBSERVED,1014.8998028294732,120646.69644199088,309081.9671128486
100_5_3_1,DISCOVERY_OBSERVED,1014.8998028294732,120704.11928872665,309016.21722412645
100_5_3_1,DISCOVERY_OBSERVED,1014.9835628155569,115716.27119901768,334724.55241769995
100_5_3_1,DISCOVERY_OBSERVED,1015.1405431069553,119641.31348138658,313304.6934347451
100_5_3_1,DISCOVERY_OBSERVED,1015.1405431069553,120005.9124624365,311959.4154859501
100_5_3_1,DISCOVERY_OBSERVED,1015.1405431069553,120192.52346220225,309685.10643563455
100_5_3_1,DISCOVERY_OBSERVED,1015.1405431069553,120272.37034761635,309361.6066951614
100_5_3_1,DISCOVERY_OBSERVED,1015.1405431069553,120319.01439203527,309077.88142289186
100_5_3_1,DISCOVERY_OBSERVED,1016.1354022924075,116306.94838484711,313671.96009951324
100_5_3_1,DISCOVERY_OBSERVED,1020.9076490685142,119751.475383579,312830.3325349607
100_5_3_1,DISCOVERY_OBSERVED,1021.5081591462091,119989.55355070383,311961.2148378068
100_5_3_1,DISCOVERY_OBSERVED,1022.1428393894537,120391.0665179819,308691.2591073405
100_5_3_1,DISCOVERY_OBSERVED,1023.486461133772,120853.7797484026,307921.73291914264
100_5_3_1,DISCOVERY_OBSERVED,1024.720156029902,115533.65168652206,336239.58907080453
100_5_3_1,DISCOVERY_OBSERVED,1029.8939070654126,119877.22933958285,310542.04714725865
100_5_3_1,DISCOVERY_OBSERVED,1029.8939070654126,119930.57630001266,309515.4688083079
100_5_3_1,DISCOVERY_OBSERVED,1029.8939070654126,120047.41252599687,309273.3641570184
100_5_3_1,DISCOVERY_OBSERVED,1030.8365845967028,119733.00673744958,313229.4122266773
100_5_3_1,DISCOVERY_OBSERVED,1030.8365845967028,119801.04205530512,312202.4242957691
100_5_3_1,DISCOVERY_OBSERVED,1031.2607243900293,116257.09603578364,327565.511221607
100_5_3_1,DISCOVERY_OBSERVED,1031.5032940706703,116278.2541100515,322969.5887584408
100_5_3_1,DISCOVERY_OBSERVED,1033.9709283974244,115723.03312490237,317939.5592305078
100_5_3_1,DISCOVERY_OBSERVED,1034.9162731027168,119800.36768460943,311708.9296399562
100_5_3_1,DISCOVERY_OBSERVED,1036.0584709917496,119697.66176426366,311933.6811119311
100_5_3_1,DISCOVERY_OBSERVED,1037.6239415660025,119250.58749368493,312648.8710632181
100_5_3_1,DISCOVERY_OBSERVED,1039.339691464521,115398.33106076936,321788.8907100426
100_5_3_1,DISCOVERY_OBSERVED,1039.6321522523338,116202.36580343317,317049.34258203383
100_5_3_1,DISCOVERY_OBSERVED,1040.251302808907,119628.19235333739,311198.50749052636
100_5_3_1,DISCOVERY_OBSERVED,1040.756508086397,120274.47825250792,309206.33190928446
100_5_3_1,DISCOVERY_OBSERVED,1043.8591493894382,119879.88949408033,310247.1650239093
100_5_3_1,DISCOVERY_OBSERVED,1046.3023752261859,116117.96756063268,313673.36199814524
100_5_3_1,DISCOVERY_OBSERVED,1046.3294288961913,115988.61342558799,315743.0670883967
100_5_3_1,DISCOVERY_OBSERVED,1049.181824646984,116509.79334948893,309796.71078426467
100_5_3_1,DISCOVERY_OBSERVED,1052.614090257861,114394.57491144547,329066.66171080386
100_5_3_1,DISCOVERY_OBSERVED,1054.8396068578297,115048.3181650319,327011.0439969157
100_5_3_1,DISCOVERY_OBSERVED,1055.85611663413,116488.87884384184,311133.5907905935
100_5_3_1,DISCOVERY_OBSERVED,1056.190601581772,117168.68396344046,307183.26100953564
100_5_3_1,DISCOVERY_OBSERVED,1057.2442670726973,116398.71554037253,312506.7931343254
100_5_3_1,DISCOVERY_OBSERVED,1057.6912063254676,116168.19198844515,313098.8141414352
100_5_3_1,DISCOVERY_OBSERVED,1057.6912063254676,116275.66034132076,312122.4015801979
100_5_3_1,DISCOVERY_OBSERVED,1057.6912063254676,116435.51022893726,311413.23080632644
